time,original_idx,date,sensor,state,activity_full,datetime,activity,marker,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,activity_list_R1,first_activity_R1,activity_list_R2,first_activity_R2,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,127366,2009-08-03 10:20:43.080484,M021,ON,,2009-08-03 10:20:43.080484,,,[],0,,no_activity,str,False,No_Activity,"[1003, 1788]",[],no_activity,[],no_activity,2009-08-03,10,late_morning,mon,M021_ON,0 days 00:00:02.035078,6,0,1003,1788,1,no_activity,[],5,4
2,127367,2009-08-03 10:20:45.067717,M021,OFF,,2009-08-03 10:20:45.067717,,,[],0,,no_activity,str,False,No_Activity,"[1003, 1788]",[],no_activity,[],no_activity,2009-08-03,10,late_morning,mon,M021_OFF,0 days 00:00:01.987233,6,0,1003,1788,1,no_activity,[],5,4
3,127368,2009-08-03 10:20:45.092628,M024,OFF,,2009-08-03 10:20:45.092628,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-08-03,10,late_morning,mon,M024_OFF,0 days 00:00:00.024911,6,0,149,1924,1,no_activity,[],5,4
4,127369,2009-08-03 10:20:46.008249,M022,OFF,,2009-08-03 10:20:46.008249,,,[],0,,no_activity,str,False,No_Activity,"[694, 1791]",[],no_activity,[],no_activity,2009-08-03,10,late_morning,mon,M022_OFF,0 days 00:00:00.915621,6,0,694,1791,1,no_activity,[],5,4
5,127370,2009-08-03 10:20:48.072881,M024,ON,,2009-08-03 10:20:48.072881,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-08-03,10,late_morning,mon,M024_ON,0 days 00:00:02.064632,6,0,149,1924,1,no_activity,[],5,4
6,127371,2009-08-03 10:20:48.099994,M021,ON,,2009-08-03 10:20:48.099994,,,[],0,,no_activity,str,False,No_Activity,"[1003, 1788]",[],no_activity,[],no_activity,2009-08-03,10,late_morning,mon,M021_ON,0 days 00:00:00.027113,6,0,1003,1788,1,no_activity,[],5,4
7,127372,2009-08-03 10:20:50.007712,M022,ON,,2009-08-03 10:20:50.007712,,,[],0,,no_activity,str,False,No_Activity,"[694, 1791]",[],no_activity,[],no_activity,2009-08-03,10,late_morning,mon,M022_ON,0 days 00:00:01.907718,6,0,694,1791,1,no_activity,[],5,4
8,127373,2009-08-03 10:20:51.054197,M021,OFF,,2009-08-03 10:20:51.054197,,,[],0,,no_activity,str,False,No_Activity,"[1003, 1788]",[],no_activity,[],no_activity,2009-08-03,10,late_morning,mon,M021_OFF,0 days 00:00:01.046485,6,0,1003,1788,1,no_activity,[],5,4
9,127374,2009-08-03 10:20:54.083019,M024,OFF,,2009-08-03 10:20:54.083019,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-08-03,10,late_morning,mon,M024_OFF,0 days 00:00:03.028822,6,0,149,1924,1,no_activity,[],5,4
10,127375,2009-08-03 10:20:55.041453,M012,ON,,2009-08-03 10:20:55.041453,,,[],0,,no_activity,str,False,No_Activity,"[1006, 1502]",[],no_activity,[],no_activity,2009-08-03,10,late_morning,mon,M012_ON,0 days 00:00:00.958434,6,0,1006,1502,1,no_activity,[],5,4
11,127376,2009-08-03 10:20:55.090046,M011,ON,,2009-08-03 10:20:55.090046,,,[],0,,no_activity,str,False,No_Activity,"[1061, 1379]",[],no_activity,[],no_activity,2009-08-03,10,late_morning,mon,M011_ON,0 days 00:00:00.048593,6,0,1061,1379,1,no_activity,[],5,4
12,127377,2009-08-03 10:20:56.013051,M022,OFF,,2009-08-03 10:20:56.013051,,,[],0,,no_activity,str,False,No_Activity,"[694, 1791]",[],no_activity,[],no_activity,2009-08-03,10,late_morning,mon,M022_OFF,0 days 00:00:00.923005,6,0,694,1791,1,no_activity,[],5,4
13,127378,2009-08-03 10:20:57.009114,M012,OFF,,2009-08-03 10:20:57.009114,,,[],0,,no_activity,str,False,No_Activity,"[1006, 1502]",[],no_activity,[],no_activity,2009-08-03,10,late_morning,mon,M012_OFF,0 days 00:00:00.996063,6,0,1006,1502,1,no_activity,[],5,4
14,127379,2009-08-03 10:20:58.070268,M010,ON,,2009-08-03 10:20:58.070268,,,[],0,,no_activity,str,False,No_Activity,"[1551, 1866]",[],no_activity,[],no_activity,2009-08-03,10,late_morning,mon,M010_ON,0 days 00:00:01.061154,6,0,1551,1866,1,no_activity,[],5,4
15,127380,2009-08-03 10:20:59.070124,M011,OFF,,2009-08-03 10:20:59.070124,,,[],0,,no_activity,str,False,No_Activity,"[1061, 1379]",[],no_activity,[],no_activity,2009-08-03,10,late_morning,mon,M011_OFF,0 days 00:00:00.999856,6,0,1061,1379,1,no_activity,[],5,4
16,127381,2009-08-03 10:21:02.058333,M010,OFF,,2009-08-03 10:21:02.058333,,,[],0,,no_activity,str,False,No_Activity,"[1551, 1866]",[],no_activity,[],no_activity,2009-08-03,10,late_morning,mon,M010_OFF,0 days 00:00:02.988209,6,0,1551,1866,1,no_activity,[],5,4
17,127382,2009-08-03 10:21:03.077902,M003,ON,,2009-08-03 10:21:03.077902,,,[],0,,no_activity,str,False,No_Activity,"[1674, 1866]",[],no_activity,[],no_activity,2009-08-03,10,late_morning,mon,M003_ON,0 days 00:00:01.019569,6,0,1674,1866,1,no_activity,[],5,4
18,127383,2009-08-03 10:21:06.001517,M001,ON,,2009-08-03 10:21:06.001517,,,[],0,,no_activity,str,False,No_Activity,"[1438, 1369]",[],no_activity,[],no_activity,2009-08-03,10,late_morning,mon,M001_ON,0 days 00:00:02.923615,6,0,1438,1369,1,no_activity,[],5,4
19,127384,2009-08-03 10:21:07.043776,M003,OFF,,2009-08-03 10:21:07.043776,,,[],0,,no_activity,str,False,No_Activity,"[1674, 1866]",[],no_activity,[],no_activity,2009-08-03,10,late_morning,mon,M003_OFF,0 days 00:00:01.042259,6,0,1674,1866,1,no_activity,[],5,4
20,127385,2009-08-03 10:21:11.003428,M001,OFF,,2009-08-03 10:21:11.003428,,,[],0,,no_activity,str,False,No_Activity,"[1438, 1369]",[],no_activity,[],no_activity,2009-08-03,10,late_morning,mon,M001_OFF,0 days 00:00:03.959652,6,0,1438,1369,1,no_activity,[],5,4
