time,original_idx,date,sensor,state,activity_full,datetime,activity,marker,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,activity_list_R1,first_activity_R1,activity_list_R2,first_activity_R2,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,115763,2009-08-02 13:52:02.086743,M006,ON,,2009-08-02 13:52:02.086743,,,[],0,,no_activity,str,False,No_Activity,"[1963, 1960]",[],no_activity,[],no_activity,2009-08-02,13,afternoon,sun,M006_ON,0 days 00:00:00.077604,5,0,1963,1960,1,no_activity,[],6,4
2,115764,2009-08-02 13:52:03.085211,M002,ON,,2009-08-02 13:52:03.085211,,,[],0,,no_activity,str,False,No_Activity,"[1960, 1863]",[],no_activity,[],no_activity,2009-08-02,13,afternoon,sun,M002_ON,0 days 00:00:00.998468,5,0,1960,1863,1,no_activity,[],6,4
3,115766,2009-08-02 13:52:05.042635,M001,ON,,2009-08-02 13:52:05.042635,,,[],0,,no_activity,str,False,No_Activity,"[1438, 1369]",[],no_activity,[],no_activity,2009-08-02,13,afternoon,sun,M001_ON,0 days 00:00:00.025894,5,0,1438,1369,1,no_activity,[],6,4
4,115769,2009-08-02 13:52:19.095423,M001,ON,,2009-08-02 13:52:19.095423,,,[],0,,no_activity,str,False,No_Activity,"[1438, 1369]",[],no_activity,[],no_activity,2009-08-02,13,afternoon,sun,M001_ON,0 days 00:00:11.051090,5,0,1438,1369,1,no_activity,[],6,4
5,115771,2009-08-02 13:52:23.083308,M001,ON,,2009-08-02 13:52:23.083308,,,[],0,,no_activity,str,False,No_Activity,"[1438, 1369]",[],no_activity,[],no_activity,2009-08-02,13,afternoon,sun,M001_ON,0 days 00:00:00.057094,5,0,1438,1369,1,no_activity,[],6,4
6,115773,2009-08-02 13:52:35.048947,M001,ON,,2009-08-02 13:52:35.048947,,,[],0,,no_activity,str,False,No_Activity,"[1438, 1369]",[],no_activity,[],no_activity,2009-08-02,13,afternoon,sun,M001_ON,0 days 00:00:08.958814,5,0,1438,1369,1,no_activity,[],6,4
7,115774,2009-08-02 13:52:37.062929,M002,ON,,2009-08-02 13:52:37.062929,,,[],0,,no_activity,str,False,No_Activity,"[1960, 1863]",[],no_activity,[],no_activity,2009-08-02,13,afternoon,sun,M002_ON,0 days 00:00:02.013982,5,0,1960,1863,1,no_activity,[],6,4
8,115775,2009-08-02 13:52:38.053997,M006,ON,,2009-08-02 13:52:38.053997,,,[],0,,no_activity,str,False,No_Activity,"[1963, 1960]",[],no_activity,[],no_activity,2009-08-02,13,afternoon,sun,M006_ON,0 days 00:00:00.991068,5,0,1963,1960,1,no_activity,[],6,4
9,115779,2009-08-02 13:52:40.098608,M005,ON,,2009-08-02 13:52:40.098608,,,[],0,,no_activity,str,False,No_Activity,"[2489, 2197]",[],no_activity,[],no_activity,2009-08-02,13,afternoon,sun,M005_ON,0 days 00:00:00.060182,5,0,2489,2197,1,no_activity,[],6,4
10,115781,2009-08-02 13:52:48.006902,M005,ON,,2009-08-02 13:52:48.006902,,,[],0,,no_activity,str,False,No_Activity,"[2489, 2197]",[],no_activity,[],no_activity,2009-08-02,13,afternoon,sun,M005_ON,0 days 00:00:04.972033,5,0,2489,2197,1,no_activity,[],6,4
