time,original_idx,date,sensor,state,activity_full,datetime,activity,marker,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,activity_list_R1,first_activity_R1,activity_list_R2,first_activity_R2,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,46755,2009-07-27 17:27:00.046093,M022,ON,,2009-07-27 17:27:00.046093,,,[],0,,no_activity,str,False,No_Activity,"[694, 1791]",[],no_activity,[],no_activity,2009-07-27,17,evening,mon,M022_ON,0 days 00:00:00.016830,5,0,694,1791,1,no_activity,[],4,2
2,46756,2009-07-27 17:27:03.017208,M012,ON,,2009-07-27 17:27:03.017208,,,[],0,,no_activity,str,False,No_Activity,"[1006, 1502]",[],no_activity,[],no_activity,2009-07-27,17,evening,mon,M012_ON,0 days 00:00:02.971115,5,0,1006,1502,1,no_activity,[],4,2
3,46757,2009-07-27 17:27:03.094339,M011,ON,,2009-07-27 17:27:03.094339,,,[],0,,no_activity,str,False,No_Activity,"[1061, 1379]",[],no_activity,[],no_activity,2009-07-27,17,evening,mon,M011_ON,0 days 00:00:00.077131,5,0,1061,1379,1,no_activity,[],4,2
4,46760,2009-07-27 17:27:05.084533,M024,ON,,2009-07-27 17:27:05.084533,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-07-27,17,evening,mon,M024_ON,0 days 00:00:01.032855,5,0,149,1924,1,no_activity,[],4,2
5,46762,2009-07-27 17:27:07.000667,M021,ON,,2009-07-27 17:27:07.000667,,,[],0,,no_activity,str,False,No_Activity,"[1003, 1788]",[],no_activity,[],no_activity,2009-07-27,17,evening,mon,M021_ON,0 days 00:00:00.988631,5,0,1003,1788,1,no_activity,[],4,2
6,46765,2009-07-27 17:27:11.003051,M021,ON,,2009-07-27 17:27:11.003051,,,[],0,,no_activity,str,False,No_Activity,"[1003, 1788]",[],no_activity,[],no_activity,2009-07-27,17,evening,mon,M021_ON,0 days 00:00:01.923904,5,0,1003,1788,1,no_activity,[],4,2
7,46766,2009-07-27 17:27:13.044025,M011,ON,,2009-07-27 17:27:13.044025,,,[],0,,no_activity,str,False,No_Activity,"[1061, 1379]",[],no_activity,[],no_activity,2009-07-27,17,evening,mon,M011_ON,0 days 00:00:02.040974,5,0,1061,1379,1,no_activity,[],4,2
8,46767,2009-07-27 17:27:13.071987,M012,ON,,2009-07-27 17:27:13.071987,,,[],0,,no_activity,str,False,No_Activity,"[1006, 1502]",[],no_activity,[],no_activity,2009-07-27,17,evening,mon,M012_ON,0 days 00:00:00.027962,5,0,1006,1502,1,no_activity,[],4,2
9,46770,2009-07-27 17:27:17.053096,M022,ON,,2009-07-27 17:27:17.053096,,,[],0,,no_activity,str,False,No_Activity,"[694, 1791]",[],no_activity,[],no_activity,2009-07-27,17,evening,mon,M022_ON,0 days 00:00:00.016248,5,0,694,1791,1,no_activity,[],4,2
10,46772,2009-07-27 17:27:19.081406,M012,ON,,2009-07-27 17:27:19.081406,,,[],0,,no_activity,str,False,No_Activity,"[1006, 1502]",[],no_activity,[],no_activity,2009-07-27,17,evening,mon,M012_ON,0 days 00:00:00.998378,5,0,1006,1502,1,no_activity,[],4,2
11,46773,2009-07-27 17:27:20.003039,M011,ON,,2009-07-27 17:27:20.003039,,,[],0,,no_activity,str,False,No_Activity,"[1061, 1379]",[],no_activity,[],no_activity,2009-07-27,17,evening,mon,M011_ON,0 days 00:00:00.921633,5,0,1061,1379,1,no_activity,[],4,2
