time,original_idx,date,sensor,state,activity_full,datetime,activity,marker,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,activity_list_R1,first_activity_R1,activity_list_R2,first_activity_R2,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,853,2009-07-23 09:05:00.033829,M005,ON,,2009-07-23 09:05:00.033829,,,['R2 wake'],1,R2 wake,R2 wake,str,False,Other,"[2489, 2197]",[],no_activity,['R2 wake'],R2 wake,2009-07-23,9,late_morning,thu,M005_ON,0 days 00:00:00.937903,5,0,2489,2197,1,R2 wake,['R2 wake'],9,0
2,855,2009-07-23 09:05:00.095872,M024,ON,,2009-07-23 09:05:00.095872,,,['R2 wake'],1,R2 wake,R2 wake,str,False,Other,"[149, 1924]",[],no_activity,['R2 wake'],R2 wake,2009-07-23,9,late_morning,thu,M024_ON,0 days 00:00:00.026139,5,0,149,1924,1,R2 wake,['R2 wake'],9,0
3,856,2009-07-23 09:05:01.031379,M012,ON,,2009-07-23 09:05:01.031379,,,['R2 wake'],1,R2 wake,R2 wake,str,False,Other,"[1006, 1502]",[],no_activity,['R2 wake'],R2 wake,2009-07-23,9,late_morning,thu,M012_ON,0 days 00:00:00.935507,5,0,1006,1502,1,R2 wake,['R2 wake'],9,0
4,857,2009-07-23 09:05:01.086029,M011,ON,,2009-07-23 09:05:01.086029,,,['R2 wake'],1,R2 wake,R2 wake,str,False,Other,"[1061, 1379]",[],no_activity,['R2 wake'],R2 wake,2009-07-23,9,late_morning,thu,M011_ON,0 days 00:00:00.054650,5,0,1061,1379,1,R2 wake,['R2 wake'],9,0
5,859,2009-07-23 09:05:03.043321,M009,ON,,2009-07-23 09:05:03.043321,,,['R2 wake'],1,R2 wake,R2 wake,str,False,Other,"[2362, 2362]",[],no_activity,['R2 wake'],R2 wake,2009-07-23,9,late_morning,thu,M009_ON,0 days 00:00:00.989046,5,0,2362,2362,1,R2 wake,['R2 wake'],9,0
6,860,2009-07-23 09:05:03.081126,M023,ON,,2009-07-23 09:05:03.081126,,,['R2 wake'],1,R2 wake,R2 wake,str,False,Other,"[149, 964]",[],no_activity,['R2 wake'],R2 wake,2009-07-23,9,late_morning,thu,M023_ON,0 days 00:00:00.037805,5,0,149,964,1,R2 wake,['R2 wake'],9,0
7,861,2009-07-23 09:05:04.004903,M013,ON,,2009-07-23 09:05:04.004903,,,['R2 wake'],1,R2 wake,R2 wake,str,False,Other,"[805, 1343]",[],no_activity,['R2 wake'],R2 wake,2009-07-23,9,late_morning,thu,M013_ON,0 days 00:00:00.923777,5,0,805,1343,1,R2 wake,['R2 wake'],9,0
8,863,2009-07-23 09:05:04.095197,M017,ON,,2009-07-23 09:05:04.095197,,,['R2 wake'],1,R2 wake,R2 wake,str,False,Other,"[574, 1340]",[],no_activity,['R2 wake'],R2 wake,2009-07-23,9,late_morning,thu,M017_ON,0 days 00:00:00.076116,5,0,574,1340,1,R2 wake,['R2 wake'],9,0
9,870,2009-07-23 09:05:09.001469,M005,ON,,2009-07-23 09:05:09.001469,,,['R2 wake'],1,R2 wake,R2 wake,str,False,Other,"[2489, 2197]",[],no_activity,['R2 wake'],R2 wake,2009-07-23,9,late_morning,thu,M005_ON,0 days 00:00:00.978612,5,0,2489,2197,1,R2 wake,['R2 wake'],9,0
10,871,2009-07-23 09:05:09.002668,M023,ON,,2009-07-23 09:05:09.002668,,,['R2 wake'],1,R2 wake,R2 wake,str,False,Other,"[149, 964]",[],no_activity,['R2 wake'],R2 wake,2009-07-23,9,late_morning,thu,M023_ON,0 days 00:00:00.001199,5,0,149,964,1,R2 wake,['R2 wake'],9,0
