time,original_idx,date,sensor,state,activity_full,datetime,activity,marker,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,activity_list_R1,first_activity_R1,activity_list_R2,first_activity_R2,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,42878,2009-07-27 12:56:31.017638,M012,ON,,2009-07-27 12:56:31.017638,,,[],0,,no_activity,str,False,No_Activity,"[1006, 1502]",[],no_activity,[],no_activity,2009-07-27,12,afternoon,mon,M012_ON,0 days 00:00:00.017486,5,0,1006,1502,1,no_activity,[],4,0
2,42880,2009-07-27 12:56:32.036971,M024,ON,,2009-07-27 12:56:32.036971,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-07-27,12,afternoon,mon,M024_ON,0 days 00:00:00.025739,5,0,149,1924,1,no_activity,[],4,0
3,42881,2009-07-27 12:56:32.094438,M022,ON,,2009-07-27 12:56:32.094438,,,[],0,,no_activity,str,False,No_Activity,"[694, 1791]",[],no_activity,[],no_activity,2009-07-27,12,afternoon,mon,M022_ON,0 days 00:00:00.057467,5,0,694,1791,1,no_activity,[],4,0
4,42884,2009-07-27 12:56:35.061998,M019,ON,,2009-07-27 12:56:35.061998,,,[],0,,no_activity,str,False,No_Activity,"[568, 1522]",[],no_activity,[],no_activity,2009-07-27,12,afternoon,mon,M019_ON,0 days 00:00:00.998552,5,0,568,1522,1,no_activity,[],4,0
5,42888,2009-07-27 12:57:01.011329,M024,ON,,2009-07-27 12:57:01.011329,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-07-27,12,afternoon,mon,M024_ON,0 days 00:00:18.922196,5,0,149,1924,1,no_activity,[],4,0
6,42889,2009-07-27 12:57:03.095495,M022,ON,,2009-07-27 12:57:03.095495,,,[],0,,no_activity,str,False,No_Activity,"[694, 1791]",[],no_activity,[],no_activity,2009-07-27,12,afternoon,mon,M022_ON,0 days 00:00:02.084166,5,0,694,1791,1,no_activity,[],4,0
7,42892,2009-07-27 12:57:08.044635,M022,ON,,2009-07-27 12:57:08.044635,,,[],0,,no_activity,str,False,No_Activity,"[694, 1791]",[],no_activity,[],no_activity,2009-07-27,12,afternoon,mon,M022_ON,0 days 00:00:00.036500,5,0,694,1791,1,no_activity,[],4,0
8,42893,2009-07-27 12:57:09.014789,M024,ON,,2009-07-27 12:57:09.014789,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-07-27,12,afternoon,mon,M024_ON,0 days 00:00:00.970154,5,0,149,1924,1,no_activity,[],4,0
9,42896,2009-07-27 12:57:11.012245,M011,ON,,2009-07-27 12:57:11.012245,,,[],0,,no_activity,str,False,No_Activity,"[1061, 1379]",[],no_activity,[],no_activity,2009-07-27,12,afternoon,mon,M011_ON,0 days 00:00:00.915057,5,0,1061,1379,1,no_activity,[],4,0
10,42897,2009-07-27 12:57:11.027994,M012,ON,,2009-07-27 12:57:11.027994,,,[],0,,no_activity,str,False,No_Activity,"[1006, 1502]",[],no_activity,[],no_activity,2009-07-27,12,afternoon,mon,M012_ON,0 days 00:00:00.015749,5,0,1006,1502,1,no_activity,[],4,0
