time,original_idx,date,sensor,state,activity_full,datetime,activity,marker,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,activity_list_R1,first_activity_R1,activity_list_R2,first_activity_R2,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,45994,2009-07-27 17:04:14.084188,M024,ON,,2009-07-27 17:04:14.084188,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-07-27,17,evening,mon,M024_ON,0 days 00:00:05.013657,5,0,149,1924,1,no_activity,[],4,1
2,45995,2009-07-27 17:04:16.099072,M024,OFF,,2009-07-27 17:04:16.099072,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-07-27,17,evening,mon,M024_OFF,0 days 00:00:02.014884,5,0,149,1924,1,no_activity,[],4,1
3,45996,2009-07-27 17:04:18.091092,M024,ON,,2009-07-27 17:04:18.091092,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-07-27,17,evening,mon,M024_ON,0 days 00:00:01.992020,5,0,149,1924,1,no_activity,[],4,1
4,45997,2009-07-27 17:04:20.012013,M024,OFF,,2009-07-27 17:04:20.012013,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-07-27,17,evening,mon,M024_OFF,0 days 00:00:01.920921,5,0,149,1924,1,no_activity,[],4,1
5,45998,2009-07-27 17:04:21.093556,M024,ON,,2009-07-27 17:04:21.093556,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-07-27,17,evening,mon,M024_ON,0 days 00:00:01.081543,5,0,149,1924,1,no_activity,[],4,1
6,45999,2009-07-27 17:04:22.050521,M022,ON,,2009-07-27 17:04:22.050521,,,[],0,,no_activity,str,False,No_Activity,"[694, 1791]",[],no_activity,[],no_activity,2009-07-27,17,evening,mon,M022_ON,0 days 00:00:00.956965,5,0,694,1791,1,no_activity,[],4,1
7,46000,2009-07-27 17:04:25.059081,M021,ON,,2009-07-27 17:04:25.059081,,,[],0,,no_activity,str,False,No_Activity,"[1003, 1788]",[],no_activity,[],no_activity,2009-07-27,17,evening,mon,M021_ON,0 days 00:00:03.008560,5,0,1003,1788,1,no_activity,[],4,1
8,46001,2009-07-27 17:04:26.015672,M022,OFF,,2009-07-27 17:04:26.015672,,,[],0,,no_activity,str,False,No_Activity,"[694, 1791]",[],no_activity,[],no_activity,2009-07-27,17,evening,mon,M022_OFF,0 days 00:00:00.956591,5,0,694,1791,1,no_activity,[],4,1
9,46002,2009-07-27 17:04:27.025968,M024,OFF,,2009-07-27 17:04:27.025968,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-07-27,17,evening,mon,M024_OFF,0 days 00:00:01.010296,5,0,149,1924,1,no_activity,[],4,1
10,46003,2009-07-27 17:04:28.014129,M021,OFF,,2009-07-27 17:04:28.014129,,,[],0,,no_activity,str,False,No_Activity,"[1003, 1788]",[],no_activity,[],no_activity,2009-07-27,17,evening,mon,M021_OFF,0 days 00:00:00.988161,5,0,1003,1788,1,no_activity,[],4,1
11,46004,2009-07-27 17:04:33.000846,M012,ON,,2009-07-27 17:04:33.000846,,,[],0,,no_activity,str,False,No_Activity,"[1006, 1502]",[],no_activity,[],no_activity,2009-07-27,17,evening,mon,M012_ON,0 days 00:00:04.986717,5,0,1006,1502,1,no_activity,[],4,1
12,46005,2009-07-27 17:04:33.026839,M011,ON,,2009-07-27 17:04:33.026839,,,[],0,,no_activity,str,False,No_Activity,"[1061, 1379]",[],no_activity,[],no_activity,2009-07-27,17,evening,mon,M011_ON,0 days 00:00:00.025993,5,0,1061,1379,1,no_activity,[],4,1
13,46006,2009-07-27 17:04:36.042154,M011,OFF,,2009-07-27 17:04:36.042154,,,[],0,,no_activity,str,False,No_Activity,"[1061, 1379]",[],no_activity,[],no_activity,2009-07-27,17,evening,mon,M011_OFF,0 days 00:00:03.015315,5,0,1061,1379,1,no_activity,[],4,1
14,46007,2009-07-27 17:04:37.032215,M012,OFF,,2009-07-27 17:04:37.032215,,,[],0,,no_activity,str,False,No_Activity,"[1006, 1502]",[],no_activity,[],no_activity,2009-07-27,17,evening,mon,M012_OFF,0 days 00:00:00.990061,5,0,1006,1502,1,no_activity,[],4,1
15,46008,2009-07-27 17:04:37.069158,M021,ON,,2009-07-27 17:04:37.069158,,,[],0,,no_activity,str,False,No_Activity,"[1003, 1788]",[],no_activity,[],no_activity,2009-07-27,17,evening,mon,M021_ON,0 days 00:00:00.036943,5,0,1003,1788,1,no_activity,[],4,1
16,46009,2009-07-27 17:04:39.019458,M024,ON,,2009-07-27 17:04:39.019458,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-07-27,17,evening,mon,M024_ON,0 days 00:00:01.950300,5,0,149,1924,1,no_activity,[],4,1
17,46010,2009-07-27 17:04:40.090903,M024,OFF,,2009-07-27 17:04:40.090903,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-07-27,17,evening,mon,M024_OFF,0 days 00:00:01.071445,5,0,149,1924,1,no_activity,[],4,1
18,46011,2009-07-27 17:04:41.060645,M011,ON,,2009-07-27 17:04:41.060645,,,[],0,,no_activity,str,False,No_Activity,"[1061, 1379]",[],no_activity,[],no_activity,2009-07-27,17,evening,mon,M011_ON,0 days 00:00:00.969742,5,0,1061,1379,1,no_activity,[],4,1
19,46012,2009-07-27 17:04:41.076323,M012,ON,,2009-07-27 17:04:41.076323,,,[],0,,no_activity,str,False,No_Activity,"[1006, 1502]",[],no_activity,[],no_activity,2009-07-27,17,evening,mon,M012_ON,0 days 00:00:00.015678,5,0,1006,1502,1,no_activity,[],4,1
20,46013,2009-07-27 17:04:42.007636,M021,OFF,,2009-07-27 17:04:42.007636,,,[],0,,no_activity,str,False,No_Activity,"[1003, 1788]",[],no_activity,[],no_activity,2009-07-27,17,evening,mon,M021_OFF,0 days 00:00:00.931313,5,0,1003,1788,1,no_activity,[],4,1
