time,original_idx,date,sensor,state,activity_full,datetime,activity,marker,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,activity_list_R1,first_activity_R1,activity_list_R2,first_activity_R2,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,3545,2009-07-23 12:37:51.000253,M021,ON,,2009-07-23 12:37:51.000253,,,['Lunch'],1,Lunch,Lunch,str,False,Eat,"[1003, 1788]",[],no_activity,[],no_activity,2009-07-23,12,afternoon,thu,M021_ON,0 days 00:00:01.991428,6,0,1003,1788,1,Lunch,['Lunch'],15,0
2,3546,2009-07-23 12:37:51.079349,M024,ON,,2009-07-23 12:37:51.079349,,,['Lunch'],1,Lunch,Lunch,str,False,Eat,"[149, 1924]",[],no_activity,[],no_activity,2009-07-23,12,afternoon,thu,M024_ON,0 days 00:00:00.079096,6,0,149,1924,1,Lunch,['Lunch'],15,0
3,3547,2009-07-23 12:37:52.078237,M022,ON,,2009-07-23 12:37:52.078237,,,['Lunch'],1,Lunch,Lunch,str,False,Eat,"[694, 1791]",[],no_activity,[],no_activity,2009-07-23,12,afternoon,thu,M022_ON,0 days 00:00:00.998888,6,0,694,1791,1,Lunch,['Lunch'],15,0
4,3551,2009-07-23 12:38:12.004029,M022,ON,,2009-07-23 12:38:12.004029,,,['Lunch'],1,Lunch,Lunch,str,False,Eat,"[694, 1791]",[],no_activity,[],no_activity,2009-07-23,12,afternoon,thu,M022_ON,0 days 00:00:14.991344,6,0,694,1791,1,Lunch,['Lunch'],15,0
5,3552,2009-07-23 12:38:12.014092,M024,ON,,2009-07-23 12:38:12.014092,,,['Lunch'],1,Lunch,Lunch,str,False,Eat,"[149, 1924]",[],no_activity,[],no_activity,2009-07-23,12,afternoon,thu,M024_ON,0 days 00:00:00.010063,6,0,149,1924,1,Lunch,['Lunch'],15,0
6,3553,2009-07-23 12:38:12.096106,M021,ON,,2009-07-23 12:38:12.096106,,,['Lunch'],1,Lunch,Lunch,str,False,Eat,"[1003, 1788]",[],no_activity,[],no_activity,2009-07-23,12,afternoon,thu,M021_ON,0 days 00:00:00.082014,6,0,1003,1788,1,Lunch,['Lunch'],15,0
7,3557,2009-07-23 12:38:23.003988,M024,ON,,2009-07-23 12:38:23.003988,,,['Lunch'],1,Lunch,Lunch,str,False,Eat,"[149, 1924]",[],no_activity,[],no_activity,2009-07-23,12,afternoon,thu,M024_ON,0 days 00:00:08.917481,6,0,149,1924,1,Lunch,['Lunch'],15,0
8,3558,2009-07-23 12:38:24.009018,M022,ON,,2009-07-23 12:38:24.009018,,,['Lunch'],1,Lunch,Lunch,str,False,Eat,"[694, 1791]",[],no_activity,[],no_activity,2009-07-23,12,afternoon,thu,M022_ON,0 days 00:00:01.005030,6,0,694,1791,1,Lunch,['Lunch'],15,0
9,3561,2009-07-23 12:38:31.044746,M023,ON,,2009-07-23 12:38:31.044746,,,['Lunch'],1,Lunch,Lunch,str,False,Eat,"[149, 964]",[],no_activity,[],no_activity,2009-07-23,12,afternoon,thu,M023_ON,0 days 00:00:00.026443,6,0,149,964,1,Lunch,['Lunch'],15,0
10,3562,2009-07-23 12:38:31.080414,M024,ON,,2009-07-23 12:38:31.080414,,,['Lunch'],1,Lunch,Lunch,str,False,Eat,"[149, 1924]",[],no_activity,[],no_activity,2009-07-23,12,afternoon,thu,M024_ON,0 days 00:00:00.035668,6,0,149,1924,1,Lunch,['Lunch'],15,0
11,3563,2009-07-23 12:38:32.016352,M013,ON,,2009-07-23 12:38:32.016352,,,['Lunch'],1,Lunch,Lunch,str,False,Eat,"[805, 1343]",[],no_activity,[],no_activity,2009-07-23,12,afternoon,thu,M013_ON,0 days 00:00:00.935938,6,0,805,1343,1,Lunch,['Lunch'],15,0
