time,original_idx,date,sensor,state,activity_full,datetime,activity,marker,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,activity_list_R1,first_activity_R1,activity_list_R2,first_activity_R2,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,130294,2009-08-03 15:48:15.008079,M017,ON,,2009-08-03 15:48:15.008079,,,[],0,,no_activity,str,False,No_Activity,"[574, 1340]",[],no_activity,[],no_activity,2009-08-03,15,afternoon,mon,M017_ON,0 days 00:07:08.981926,6,0,574,1340,1,no_activity,[],9,4
2,130296,2009-08-03 15:53:10.099263,M013,ON,,2009-08-03 15:53:10.099263,,,[],0,,no_activity,str,False,No_Activity,"[805, 1343]",[],no_activity,[],no_activity,2009-08-03,15,afternoon,mon,M013_ON,0 days 00:04:53.087086,6,0,805,1343,1,no_activity,[],9,4
3,130298,2009-08-03 15:53:16.022141,M013,ON,,2009-08-03 15:53:16.022141,,,[],0,,no_activity,str,False,No_Activity,"[805, 1343]",[],no_activity,[],no_activity,2009-08-03,15,afternoon,mon,M013_ON,0 days 00:00:02.924002,6,0,805,1343,1,no_activity,[],9,4
4,130300,2009-08-03 15:53:20.091821,M013,ON,,2009-08-03 15:53:20.091821,,,[],0,,no_activity,str,False,No_Activity,"[805, 1343]",[],no_activity,[],no_activity,2009-08-03,15,afternoon,mon,M013_ON,0 days 00:00:00.091615,6,0,805,1343,1,no_activity,[],9,4
5,130302,2009-08-03 15:55:15.099871,M005,ON,,2009-08-03 15:55:15.099871,,,[],0,,no_activity,str,False,No_Activity,"[2489, 2197]",[],no_activity,[],no_activity,2009-08-03,15,afternoon,mon,M005_ON,0 days 00:01:50.066007,6,0,2489,2197,1,no_activity,[],9,4
6,130303,2009-08-03 15:55:16.016427,M007,ON,,2009-08-03 15:55:16.016427,,,[],0,,no_activity,str,False,No_Activity,"[1970, 2369]",[],no_activity,[],no_activity,2009-08-03,15,afternoon,mon,M007_ON,0 days 00:00:00.916556,6,0,1970,2369,1,no_activity,[],9,4
7,130305,2009-08-03 15:55:18.041752,M007,ON,,2009-08-03 15:55:18.041752,,,[],0,,no_activity,str,False,No_Activity,"[1970, 2369]",[],no_activity,[],no_activity,2009-08-03,15,afternoon,mon,M007_ON,0 days 00:00:00.969081,6,0,1970,2369,1,no_activity,[],9,4
8,130308,2009-08-03 15:55:27.022155,M005,ON,,2009-08-03 15:55:27.022155,,,[],0,,no_activity,str,False,No_Activity,"[2489, 2197]",[],no_activity,[],no_activity,2009-08-03,15,afternoon,mon,M005_ON,0 days 00:00:04.012183,6,0,2489,2197,1,no_activity,[],9,4
9,130309,2009-08-03 15:55:29.005149,M007,ON,,2009-08-03 15:55:29.005149,,,[],0,,no_activity,str,False,No_Activity,"[1970, 2369]",[],no_activity,[],no_activity,2009-08-03,15,afternoon,mon,M007_ON,0 days 00:00:01.982994,6,0,1970,2369,1,no_activity,[],9,4
10,130310,2009-08-03 15:55:32.074184,M017,ON,,2009-08-03 15:55:32.074184,,,[],0,,no_activity,str,False,No_Activity,"[574, 1340]",[],no_activity,[],no_activity,2009-08-03,15,afternoon,mon,M017_ON,0 days 00:00:03.069035,6,0,574,1340,1,no_activity,[],9,4
11,130311,2009-08-03 15:55:33.082722,M013,ON,,2009-08-03 15:55:33.082722,,,[],0,,no_activity,str,False,No_Activity,"[805, 1343]",[],no_activity,[],no_activity,2009-08-03,15,afternoon,mon,M013_ON,0 days 00:00:01.008538,6,0,805,1343,1,no_activity,[],9,4
