time,original_idx,date,sensor,state,activity_full,datetime,activity,marker,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,activity_list_R1,first_activity_R1,activity_list_R2,first_activity_R2,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,40348,2009-07-27 10:38:21.092277,M023,ON,,2009-07-27 10:38:21.092277,,,[],0,,no_activity,str,False,No_Activity,"[149, 964]",[],no_activity,[],no_activity,2009-07-27,10,late_morning,mon,M023_ON,0 days 00:00:02.043560,5,0,149,964,1,no_activity,[],13,2
2,40350,2009-07-27 10:38:40.075357,M013,ON,,2009-07-27 10:38:40.075357,,,[],0,,no_activity,str,False,No_Activity,"[805, 1343]",[],no_activity,[],no_activity,2009-07-27,10,late_morning,mon,M013_ON,0 days 00:00:16.062173,5,0,805,1343,1,no_activity,[],13,2
3,40352,2009-07-27 10:38:43.048059,M013,ON,,2009-07-27 10:38:43.048059,,,[],0,,no_activity,str,False,No_Activity,"[805, 1343]",[],no_activity,[],no_activity,2009-07-27,10,late_morning,mon,M013_ON,0 days 00:00:00.998887,5,0,805,1343,1,no_activity,[],13,2
4,40354,2009-07-27 10:38:47.061116,M023,ON,,2009-07-27 10:38:47.061116,,,[],0,,no_activity,str,False,No_Activity,"[149, 964]",[],no_activity,[],no_activity,2009-07-27,10,late_morning,mon,M023_ON,0 days 00:00:01.973113,5,0,149,964,1,no_activity,[],13,2
5,40356,2009-07-27 10:38:50.001277,M014,ON,,2009-07-27 10:38:50.001277,,,[],0,,no_activity,str,False,No_Activity,"[1068, 1207]",[],no_activity,[],no_activity,2009-07-27,10,late_morning,mon,M014_ON,0 days 00:00:00.958263,5,0,1068,1207,1,no_activity,[],13,2
6,40357,2009-07-27 10:38:50.048898,M011,ON,,2009-07-27 10:38:50.048898,,,[],0,,no_activity,str,False,No_Activity,"[1061, 1379]",[],no_activity,[],no_activity,2009-07-27,10,late_morning,mon,M011_ON,0 days 00:00:00.047621,5,0,1061,1379,1,no_activity,[],13,2
7,40358,2009-07-27 10:38:50.086489,M012,ON,,2009-07-27 10:38:50.086489,,,[],0,,no_activity,str,False,No_Activity,"[1006, 1502]",[],no_activity,[],no_activity,2009-07-27,10,late_morning,mon,M012_ON,0 days 00:00:00.037591,5,0,1006,1502,1,no_activity,[],13,2
8,40359,2009-07-27 10:38:52.008269,M013,ON,,2009-07-27 10:38:52.008269,,,[],0,,no_activity,str,False,No_Activity,"[805, 1343]",[],no_activity,[],no_activity,2009-07-27,10,late_morning,mon,M013_ON,0 days 00:00:01.921780,5,0,805,1343,1,no_activity,[],13,2
9,40362,2009-07-27 10:38:53.015107,M021,ON,,2009-07-27 10:38:53.015107,,,[],0,,no_activity,str,False,No_Activity,"[1003, 1788]",[],no_activity,[],no_activity,2009-07-27,10,late_morning,mon,M021_ON,0 days 00:00:00.965162,5,0,1003,1788,1,no_activity,[],13,2
10,40366,2009-07-27 10:39:26.044129,M021,ON,,2009-07-27 10:39:26.044129,,,[],0,,no_activity,str,False,No_Activity,"[1003, 1788]",[],no_activity,[],no_activity,2009-07-27,10,late_morning,mon,M021_ON,0 days 00:00:29.974615,5,0,1003,1788,1,no_activity,[],13,2
