time,original_idx,date,sensor,state,activity_full,datetime,activity,marker,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,activity_list_R1,first_activity_R1,activity_list_R2,first_activity_R2,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,147420,2009-08-04 18:48:01.020584,M022,ON,,2009-08-04 18:48:01.020584,,,[],0,,no_activity,str,False,No_Activity,"[694, 1791]",[],no_activity,[],no_activity,2009-08-04,18,evening,tue,M022_ON,0 days 00:00:02.013542,5,0,694,1791,1,no_activity,[],17,2
2,147423,2009-08-04 18:48:06.099187,M024,ON,,2009-08-04 18:48:06.099187,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-08-04,18,evening,tue,M024_ON,0 days 00:00:02.012175,5,0,149,1924,1,no_activity,[],17,2
3,147424,2009-08-04 18:48:07.007699,M022,ON,,2009-08-04 18:48:07.007699,,,[],0,,no_activity,str,False,No_Activity,"[694, 1791]",[],no_activity,[],no_activity,2009-08-04,18,evening,tue,M022_ON,0 days 00:00:00.908512,5,0,694,1791,1,no_activity,[],17,2
4,147427,2009-08-04 18:48:13.063596,M024,ON,,2009-08-04 18:48:13.063596,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-08-04,18,evening,tue,M024_ON,0 days 00:00:02.008655,5,0,149,1924,1,no_activity,[],17,2
5,147429,2009-08-04 18:48:14.076964,M024,ON,,2009-08-04 18:48:14.076964,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-08-04,18,evening,tue,M024_ON,0 days 00:00:00.044527,5,0,149,1924,1,no_activity,[],17,2
6,147430,2009-08-04 18:48:17.062764,M022,ON,,2009-08-04 18:48:17.062764,,,[],0,,no_activity,str,False,No_Activity,"[694, 1791]",[],no_activity,[],no_activity,2009-08-04,18,evening,tue,M022_ON,0 days 00:00:02.985800,5,0,694,1791,1,no_activity,[],17,2
7,147433,2009-08-04 18:48:27.049469,M024,ON,,2009-08-04 18:48:27.049469,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-08-04,18,evening,tue,M024_ON,0 days 00:00:01.046962,5,0,149,1924,1,no_activity,[],17,2
8,147434,2009-08-04 18:48:30.005507,M022,ON,,2009-08-04 18:48:30.005507,,,[],0,,no_activity,str,False,No_Activity,"[694, 1791]",[],no_activity,[],no_activity,2009-08-04,18,evening,tue,M022_ON,0 days 00:00:02.956038,5,0,694,1791,1,no_activity,[],17,2
9,147435,2009-08-04 18:48:34.076405,M021,ON,,2009-08-04 18:48:34.076405,,,[],0,,no_activity,str,False,No_Activity,"[1003, 1788]",[],no_activity,[],no_activity,2009-08-04,18,evening,tue,M021_ON,0 days 00:00:04.070898,5,0,1003,1788,1,no_activity,[],17,2
10,147438,2009-08-04 18:48:40.000118,M024,ON,,2009-08-04 18:48:40.000118,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-08-04,18,evening,tue,M024_ON,0 days 00:00:02.994399,5,0,149,1924,1,no_activity,[],17,2
