time,original_idx,date,sensor,state,activity,marker,datetime,activity_full,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,48312,2011-04-07 19:43:31.12973,M009,ON,,,2011-04-07 19:43:31.129730,,"['Meal_Preparation', 'Relax']",2,"Meal_Preparation, Relax",Meal_Preparation,str,False,Cook,"[537, 339]",2011-04-07,19,evening,thu,M009_ON,0 days 00:00:00.371018,5,0,537,339,1,Meal_Preparation,"['Meal_Preparation', 'Relax']",3,3
2,48313,2011-04-07 19:43:32.228516,M015,ON,,,2011-04-07 19:43:32.228516,,"['Meal_Preparation', 'Relax']",2,"Meal_Preparation, Relax",Meal_Preparation,str,False,Cook,"[231, 770]",2011-04-07,19,evening,thu,M015_ON,0 days 00:00:01.098786,5,0,231,770,1,Meal_Preparation,"['Meal_Preparation', 'Relax']",3,3
3,48314,2011-04-07 19:43:33.009117,M019,ON,,,2011-04-07 19:43:33.009117,,"['Meal_Preparation', 'Relax']",2,"Meal_Preparation, Relax",Meal_Preparation,str,False,Cook,"[345, 806]",2011-04-07,19,evening,thu,M019_ON,0 days 00:00:00.780601,5,0,345,806,1,Meal_Preparation,"['Meal_Preparation', 'Relax']",3,3
4,48318,2011-04-07 19:43:37.669969,M009,ON,,,2011-04-07 19:43:37.669969,,"['Meal_Preparation', 'Relax']",2,"Meal_Preparation, Relax",Meal_Preparation,str,False,Cook,"[537, 339]",2011-04-07,19,evening,thu,M009_ON,0 days 00:00:02.681358,5,0,537,339,1,Meal_Preparation,"['Meal_Preparation', 'Relax']",3,3
5,48320,2011-04-07 19:43:45.675023,M019,ON,,,2011-04-07 19:43:45.675023,,"['Meal_Preparation', 'Relax']",2,"Meal_Preparation, Relax",Meal_Preparation,str,False,Cook,"[345, 806]",2011-04-07,19,evening,thu,M019_ON,0 days 00:00:03.283724,5,0,345,806,1,Meal_Preparation,"['Meal_Preparation', 'Relax']",3,3
6,48321,2011-04-07 19:43:46.207399,M015,ON,,,2011-04-07 19:43:46.207399,,"['Meal_Preparation', 'Relax']",2,"Meal_Preparation, Relax",Meal_Preparation,str,False,Cook,"[231, 770]",2011-04-07,19,evening,thu,M015_ON,0 days 00:00:00.532376,5,0,231,770,1,Meal_Preparation,"['Meal_Preparation', 'Relax']",3,3
7,48322,2011-04-07 19:43:46.273147,M009,ON,,,2011-04-07 19:43:46.273147,,"['Meal_Preparation', 'Relax']",2,"Meal_Preparation, Relax",Meal_Preparation,str,False,Cook,"[537, 339]",2011-04-07,19,evening,thu,M009_ON,0 days 00:00:00.065748,5,0,537,339,1,Meal_Preparation,"['Meal_Preparation', 'Relax']",3,3
8,48323,2011-04-07 19:43:46.802651,M017,ON,,,2011-04-07 19:43:46.802651,,"['Meal_Preparation', 'Relax']",2,"Meal_Preparation, Relax",Meal_Preparation,str,False,Cook,"[457, 873]",2011-04-07,19,evening,thu,M017_ON,0 days 00:00:00.529504,5,0,457,873,1,Meal_Preparation,"['Meal_Preparation', 'Relax']",3,3
9,48324,2011-04-07 19:43:46.981123,M018,ON,,,2011-04-07 19:43:46.981123,,"['Meal_Preparation', 'Relax']",2,"Meal_Preparation, Relax",Meal_Preparation,str,False,Cook,"[477, 743]",2011-04-07,19,evening,thu,M018_ON,0 days 00:00:00.178472,5,0,477,743,1,Meal_Preparation,"['Meal_Preparation', 'Relax']",3,3
10,48328,2011-04-07 19:43:50.260071,M017,ON,,,2011-04-07 19:43:50.260071,,"['Meal_Preparation', 'Relax']",2,"Meal_Preparation, Relax",Meal_Preparation,str,False,Cook,"[457, 873]",2011-04-07,19,evening,thu,M017_ON,0 days 00:00:00.999710,5,0,457,873,1,Meal_Preparation,"['Meal_Preparation', 'Relax']",3,3
