time,original_idx,date,sensor,state,activity,marker,datetime,activity_full,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,207241,2011-04-28 21:04:56.56418,M007,ON,,,2011-04-28 21:04:56.564180,,['Sleeping'],1,Sleeping,Sleeping,str,False,Sleep,"[963, 271]",2011-04-28,21,night_before_midnight,thu,M007_ON,0 days 00:00:00.391978,6,0,963,271,1,Sleeping,['Sleeping'],19,4
2,207242,2011-04-28 21:04:59.712467,M003,ON,,,2011-04-28 21:04:59.712467,,['Sleeping'],1,Sleeping,Sleeping,str,False,Sleep,"[785, 262]",2011-04-28,21,night_before_midnight,thu,M003_ON,0 days 00:00:03.148287,6,0,785,262,1,Sleeping,['Sleeping'],19,4
3,207245,2011-04-28 21:05:05.680929,M003,ON,,,2011-04-28 21:05:05.680929,,['Sleeping'],1,Sleeping,Sleeping,str,False,Sleep,"[785, 262]",2011-04-28,21,night_before_midnight,thu,M003_ON,0 days 00:00:02.462419,6,0,785,262,1,Sleeping,['Sleeping'],19,4
4,207246,2011-04-28 21:05:06.837599,M007,ON,,,2011-04-28 21:05:06.837599,,['Sleeping'],1,Sleeping,Sleeping,str,False,Sleep,"[963, 271]",2011-04-28,21,night_before_midnight,thu,M007_ON,0 days 00:00:01.156670,6,0,963,271,1,Sleeping,['Sleeping'],19,4
5,207249,2011-04-28 21:05:11.973088,M003,ON,,,2011-04-28 21:05:11.973088,,['Sleeping'],1,Sleeping,Sleeping,str,False,Sleep,"[785, 262]",2011-04-28,21,night_before_midnight,thu,M003_ON,0 days 00:00:00.809132,6,0,785,262,1,Sleeping,['Sleeping'],19,4
6,207251,2011-04-28 21:05:37.035826,M003,ON,,,2011-04-28 21:05:37.035826,,['Sleeping'],1,Sleeping,Sleeping,str,False,Sleep,"[785, 262]",2011-04-28,21,night_before_midnight,thu,M003_ON,0 days 00:00:08.677644,6,0,785,262,1,Sleeping,['Sleeping'],19,4
7,207253,2011-04-28 21:05:39.950406,M003,ON,,,2011-04-28 21:05:39.950406,,['Sleeping'],1,Sleeping,Sleeping,str,False,Sleep,"[785, 262]",2011-04-28,21,night_before_midnight,thu,M003_ON,0 days 00:00:00.635297,6,0,785,262,1,Sleeping,['Sleeping'],19,4
8,207255,2011-04-28 21:05:45.532358,M003,ON,,,2011-04-28 21:05:45.532358,,['Sleeping'],1,Sleeping,Sleeping,str,False,Sleep,"[785, 262]",2011-04-28,21,night_before_midnight,thu,M003_ON,0 days 00:00:04.316816,6,0,785,262,1,Sleeping,['Sleeping'],19,4
9,207257,2011-04-28 21:05:52.019056,M003,ON,,,2011-04-28 21:05:52.019056,,['Sleeping'],1,Sleeping,Sleeping,str,False,Sleep,"[785, 262]",2011-04-28,21,night_before_midnight,thu,M003_ON,0 days 00:00:04.491738,6,0,785,262,1,Sleeping,['Sleeping'],19,4
10,207259,2011-04-28 21:05:53.51699,M003,ON,,,2011-04-28 21:05:53.516990,,['Sleeping'],1,Sleeping,Sleeping,str,False,Sleep,"[785, 262]",2011-04-28,21,night_before_midnight,thu,M003_ON,0 days 00:00:00.369113,6,0,785,262,1,Sleeping,['Sleeping'],19,4
