time,original_idx,date,sensor,state,activity,marker,datetime,activity_full,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,47839,2011-04-07 19:29:04.943011,M019,ON,,,2011-04-07 19:29:04.943011,,['Relax'],1,Relax,Relax,str,False,Relax,"[345, 806]",2011-04-07,19,evening,thu,M019_ON,0 days 00:00:00.795234,5,0,345,806,1,Relax,['Relax'],3,2
2,47841,2011-04-07 19:29:10.760016,M019,ON,,,2011-04-07 19:29:10.760016,,['Relax'],1,Relax,Relax,str,False,Relax,"[345, 806]",2011-04-07,19,evening,thu,M019_ON,0 days 00:00:02.448920,5,0,345,806,1,Relax,['Relax'],3,2
3,47842,2011-04-07 19:29:11.610674,M015,ON,,,2011-04-07 19:29:11.610674,,['Relax'],1,Relax,Relax,str,False,Relax,"[231, 770]",2011-04-07,19,evening,thu,M015_ON,0 days 00:00:00.850658,5,0,231,770,1,Relax,['Relax'],3,2
4,47843,2011-04-07 19:29:12.413753,M009,ON,,,2011-04-07 19:29:12.413753,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-07,19,evening,thu,M009_ON,0 days 00:00:00.803079,5,0,537,339,1,Relax,['Relax'],3,2
5,47847,2011-04-07 19:29:18.272128,M015,ON,,,2011-04-07 19:29:18.272128,,['Relax'],1,Relax,Relax,str,False,Relax,"[231, 770]",2011-04-07,19,evening,thu,M015_ON,0 days 00:00:02.465588,5,0,231,770,1,Relax,['Relax'],3,2
6,47849,2011-04-07 19:29:25.738866,M019,ON,,,2011-04-07 19:29:25.738866,,['Relax'],1,Relax,Relax,str,False,Relax,"[345, 806]",2011-04-07,19,evening,thu,M019_ON,0 days 00:00:00.853766,5,0,345,806,1,Relax,['Relax'],3,2
7,47850,2011-04-07 19:29:30.02802,M016,ON,,,2011-04-07 19:29:30.028020,,['Relax'],1,Relax,Relax,str,False,Relax,"[449, 937]",2011-04-07,19,evening,thu,M016_ON,0 days 00:00:04.289154,5,0,449,937,1,Relax,['Relax'],3,2
8,47853,2011-04-07 19:29:31.204355,M019,ON,,,2011-04-07 19:29:31.204355,,['Relax'],1,Relax,Relax,str,False,Relax,"[345, 806]",2011-04-07,19,evening,thu,M019_ON,0 days 00:00:00.401706,5,0,345,806,1,Relax,['Relax'],3,2
9,47854,2011-04-07 19:29:32.040304,M015,ON,,,2011-04-07 19:29:32.040304,,['Relax'],1,Relax,Relax,str,False,Relax,"[231, 770]",2011-04-07,19,evening,thu,M015_ON,0 days 00:00:00.835949,5,0,231,770,1,Relax,['Relax'],3,2
10,47857,2011-04-07 19:29:35.088319,M018,ON,,,2011-04-07 19:29:35.088319,,['Relax'],1,Relax,Relax,str,False,Relax,"[477, 743]",2011-04-07,19,evening,thu,M018_ON,0 days 00:00:00.074773,5,0,477,743,1,Relax,['Relax'],3,2
