time,original_idx,date,sensor,state,activity,marker,datetime,activity_full,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,179547,2011-04-24 18:46:20.449775,M009,ON,,,2011-04-24 18:46:20.449775,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-24,18,evening,sun,M009_ON,0 days 00:00:03.227527,7,0,537,339,1,Relax,['Relax'],14,3
2,179549,2011-04-24 18:46:24.315443,M009,ON,,,2011-04-24 18:46:24.315443,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-24,18,evening,sun,M009_ON,0 days 00:00:02.102558,7,0,537,339,1,Relax,['Relax'],14,3
3,179551,2011-04-24 18:46:29.82337,M009,ON,,,2011-04-24 18:46:29.823370,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-24,18,evening,sun,M009_ON,0 days 00:00:02.867983,7,0,537,339,1,Relax,['Relax'],14,3
4,179553,2011-04-24 18:46:32.184265,M009,ON,,,2011-04-24 18:46:32.184265,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-24,18,evening,sun,M009_ON,0 days 00:00:00.381557,7,0,537,339,1,Relax,['Relax'],14,3
5,179555,2011-04-24 18:46:38.713816,M009,ON,,,2011-04-24 18:46:38.713816,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-24,18,evening,sun,M009_ON,0 days 00:00:02.001958,7,0,537,339,1,Relax,['Relax'],14,3
6,179557,2011-04-24 18:46:46.342382,M009,ON,,,2011-04-24 18:46:46.342382,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-24,18,evening,sun,M009_ON,0 days 00:00:04.078472,7,0,537,339,1,Relax,['Relax'],14,3
7,179559,2011-04-24 18:46:56.102624,M009,ON,,,2011-04-24 18:46:56.102624,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-24,18,evening,sun,M009_ON,0 days 00:00:05.693216,7,0,537,339,1,Relax,['Relax'],14,3
8,179561,2011-04-24 18:46:58.672097,M009,ON,,,2011-04-24 18:46:58.672097,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-24,18,evening,sun,M009_ON,0 days 00:00:00.599445,7,0,537,339,1,Relax,['Relax'],14,3
9,179563,2011-04-24 18:47:02.310116,M009,ON,,,2011-04-24 18:47:02.310116,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-24,18,evening,sun,M009_ON,0 days 00:00:01.874862,7,0,537,339,1,Relax,['Relax'],14,3
10,179565,2011-04-24 18:47:05.673287,M009,ON,,,2011-04-24 18:47:05.673287,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-24,18,evening,sun,M009_ON,0 days 00:00:01.847893,7,0,537,339,1,Relax,['Relax'],14,3
