time,original_idx,date,sensor,state,activity,marker,datetime,activity_full,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,150376,2011-04-19 17:26:36.363704,M018,ON,,,2011-04-19 17:26:36.363704,,['Meal_Preparation'],1,Meal_Preparation,Meal_Preparation,str,False,Cook,"[477, 743]",2011-04-19,17,evening,tue,M018_ON,0 days 00:00:00.073486,4,0,477,743,1,Meal_Preparation,['Meal_Preparation'],4,2
2,150377,2011-04-19 17:26:38.970273,M014,ON,,,2011-04-19 17:26:38.970273,,['Meal_Preparation'],1,Meal_Preparation,Meal_Preparation,str,False,Cook,"[338, 614]",2011-04-19,17,evening,tue,M014_ON,0 days 00:00:02.606569,4,0,338,614,1,Meal_Preparation,['Meal_Preparation'],4,2
3,150380,2011-04-19 17:26:40.368772,M024,ON,,,2011-04-19 17:26:40.368772,,['Meal_Preparation'],1,Meal_Preparation,Meal_Preparation,str,False,Cook,"[1224, 580]",2011-04-19,17,evening,tue,M024_ON,0 days 00:00:00.809461,4,0,1224,580,1,Meal_Preparation,['Meal_Preparation'],4,2
4,150383,2011-04-19 17:26:43.438258,M024,ON,,,2011-04-19 17:26:43.438258,,['Meal_Preparation'],1,Meal_Preparation,Meal_Preparation,str,False,Cook,"[1224, 580]",2011-04-19,17,evening,tue,M024_ON,0 days 00:00:00.136957,4,0,1224,580,1,Meal_Preparation,['Meal_Preparation'],4,2
5,150384,2011-04-19 17:26:44.222786,M014,ON,,,2011-04-19 17:26:44.222786,,['Meal_Preparation'],1,Meal_Preparation,Meal_Preparation,str,False,Cook,"[338, 614]",2011-04-19,17,evening,tue,M014_ON,0 days 00:00:00.784528,4,0,338,614,1,Meal_Preparation,['Meal_Preparation'],4,2
6,150385,2011-04-19 17:26:46.815619,M018,ON,,,2011-04-19 17:26:46.815619,,['Meal_Preparation'],1,Meal_Preparation,Meal_Preparation,str,False,Cook,"[477, 743]",2011-04-19,17,evening,tue,M018_ON,0 days 00:00:02.592833,4,0,477,743,1,Meal_Preparation,['Meal_Preparation'],4,2
7,150388,2011-04-19 17:26:49.288046,M019,ON,,,2011-04-19 17:26:49.288046,,['Meal_Preparation'],1,Meal_Preparation,Meal_Preparation,str,False,Cook,"[345, 806]",2011-04-19,17,evening,tue,M019_ON,0 days 00:00:00.076303,4,0,345,806,1,Meal_Preparation,['Meal_Preparation'],4,2
8,150390,2011-04-19 17:26:56.064003,M016,ON,,,2011-04-19 17:26:56.064003,,['Meal_Preparation'],1,Meal_Preparation,Meal_Preparation,str,False,Cook,"[449, 937]",2011-04-19,17,evening,tue,M016_ON,0 days 00:00:02.332433,4,0,449,937,1,Meal_Preparation,['Meal_Preparation'],4,2
9,150393,2011-04-19 17:27:00.157134,M019,ON,,,2011-04-19 17:27:00.157134,,['Meal_Preparation'],1,Meal_Preparation,Meal_Preparation,str,False,Cook,"[345, 806]",2011-04-19,17,evening,tue,M019_ON,0 days 00:00:01.454090,4,0,345,806,1,Meal_Preparation,['Meal_Preparation'],4,2
10,150395,2011-04-19 17:27:03.394425,M019,ON,,,2011-04-19 17:27:03.394425,,['Meal_Preparation'],1,Meal_Preparation,Meal_Preparation,str,False,Cook,"[345, 806]",2011-04-19,17,evening,tue,M019_ON,0 days 00:00:01.955554,4,0,345,806,1,Meal_Preparation,['Meal_Preparation'],4,2
