time,original_idx,date,sensor,state,activity,marker,datetime,activity_full,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,88829,2011-04-13 06:58:03.084005,M019,ON,,,2011-04-13 06:58:03.084005,,['Meal_Preparation'],1,Meal_Preparation,Meal_Preparation,str,False,Cook,"[345, 806]",2011-04-13,6,early_morning,wed,M019_ON,0 days 00:00:03.666848,2,0,345,806,1,Meal_Preparation,['Meal_Preparation'],7,0
2,88831,2011-04-13 06:58:09.985064,M019,ON,,,2011-04-13 06:58:09.985064,,['Meal_Preparation'],1,Meal_Preparation,Meal_Preparation,str,False,Cook,"[345, 806]",2011-04-13,6,early_morning,wed,M019_ON,0 days 00:00:04.629963,2,0,345,806,1,Meal_Preparation,['Meal_Preparation'],7,0
3,88833,2011-04-13 06:58:14.417949,M019,ON,,,2011-04-13 06:58:14.417949,,['Meal_Preparation'],1,Meal_Preparation,Meal_Preparation,str,False,Cook,"[345, 806]",2011-04-13,6,early_morning,wed,M019_ON,0 days 00:00:02.210948,2,0,345,806,1,Meal_Preparation,['Meal_Preparation'],7,0
4,88835,2011-04-13 06:58:21.298501,M019,ON,,,2011-04-13 06:58:21.298501,,['Meal_Preparation'],1,Meal_Preparation,Meal_Preparation,str,False,Cook,"[345, 806]",2011-04-13,6,early_morning,wed,M019_ON,0 days 00:00:02.807213,2,0,345,806,1,Meal_Preparation,['Meal_Preparation'],7,0
5,88838,2011-04-13 06:58:44.770574,M015,ON,,,2011-04-13 06:58:44.770574,,['Meal_Preparation'],1,Meal_Preparation,Meal_Preparation,str,False,Cook,"[231, 770]",2011-04-13,6,early_morning,wed,M015_ON,0 days 00:00:17.181402,2,0,231,770,1,Meal_Preparation,['Meal_Preparation'],7,0
6,88839,2011-04-13 06:58:45.688318,M019,ON,,,2011-04-13 06:58:45.688318,,['Meal_Preparation'],1,Meal_Preparation,Meal_Preparation,str,False,Cook,"[345, 806]",2011-04-13,6,early_morning,wed,M019_ON,0 days 00:00:00.917744,2,0,345,806,1,Meal_Preparation,['Meal_Preparation'],7,0
7,88842,2011-04-13 06:58:48.904261,M019,ON,,,2011-04-13 06:58:48.904261,,['Meal_Preparation'],1,Meal_Preparation,Meal_Preparation,str,False,Cook,"[345, 806]",2011-04-13,6,early_morning,wed,M019_ON,0 days 00:00:00.373327,2,0,345,806,1,Meal_Preparation,['Meal_Preparation'],7,0
8,88844,2011-04-13 06:58:51.876545,M015,ON,,,2011-04-13 06:58:51.876545,,['Meal_Preparation'],1,Meal_Preparation,Meal_Preparation,str,False,Cook,"[231, 770]",2011-04-13,6,early_morning,wed,M015_ON,0 days 00:00:00.524502,2,0,231,770,1,Meal_Preparation,['Meal_Preparation'],7,0
9,88845,2011-04-13 06:58:51.950733,M019,ON,,,2011-04-13 06:58:51.950733,,['Meal_Preparation'],1,Meal_Preparation,Meal_Preparation,str,False,Cook,"[345, 806]",2011-04-13,6,early_morning,wed,M019_ON,0 days 00:00:00.074188,2,0,345,806,1,Meal_Preparation,['Meal_Preparation'],7,0
10,88846,2011-04-13 06:58:53.941354,M017,ON,,,2011-04-13 06:58:53.941354,,['Meal_Preparation'],1,Meal_Preparation,Meal_Preparation,str,False,Cook,"[457, 873]",2011-04-13,6,early_morning,wed,M017_ON,0 days 00:00:01.990621,2,0,457,873,1,Meal_Preparation,['Meal_Preparation'],7,0
