timestamp_round,sensor,value,label,time,x,y,label_first,label_list
2010-01-05 00:03:00,M020,2,Sleep,1,161,889,Sleep,[]
2010-01-05 00:03:00,M028,0,no_sensor_readings,1,209,964,Sleep,[]
2010-01-05 00:03:00,M021,0,no_sensor_readings,1,98,1079,Sleep,[]
2010-01-05 00:03:00,M013,0,no_sensor_readings,1,422,689,Sleep,[]
2010-01-05 00:03:00,M025,0,no_sensor_readings,1,246,626,Sleep,[]
2010-01-05 00:03:00,M009,0,no_sensor_readings,1,599,655,Sleep,[]
2010-01-05 00:03:00,M010,0,no_sensor_readings,1,716,344,Sleep,[]
2010-01-05 00:03:00,M012,0,no_sensor_readings,1,716,150,Sleep,[]
2010-01-05 00:03:00,M014,0,no_sensor_readings,1,453,77,Sleep,[]
2010-01-05 00:03:00,M019,0,no_sensor_readings,1,532,787,Sleep,[]
2010-01-05 00:03:00,M022,0,no_sensor_readings,1,630,104,Sleep,[]
2010-01-05 00:03:00,M023,0,no_sensor_readings,1,543,146,Sleep,[]
2010-01-05 00:03:00,M027,0,no_sensor_readings,1,974,495,Sleep,[]
2010-01-05 00:03:00,D003,0,no_sensor_readings,1,449,27,Sleep,[]
2010-01-05 00:03:00,M015,0,no_sensor_readings,1,455,184,Sleep,[]
2010-01-05 00:03:00,M011,0,no_sensor_readings,1,597,340,Sleep,[]
2010-01-05 00:03:00,M016,0,no_sensor_readings,1,478,265,Sleep,[]
2010-01-05 00:03:00,M017,0,no_sensor_readings,1,528,447,Sleep,[]
2010-01-05 00:03:00,M018,0,no_sensor_readings,1,392,451,Sleep,[]
2010-01-05 00:03:00,D002,0,no_sensor_readings,1,1093,163,Sleep,[]
2010-01-05 00:03:00,M003,0,no_sensor_readings,1,918,148,Sleep,[]
2010-01-05 00:03:00,M004,0,no_sensor_readings,1,818,906,Sleep,[]
2010-01-05 00:03:00,M005,0,no_sensor_readings,1,1043,1210,Sleep,[]
2010-01-05 00:03:00,D001,0,no_sensor_readings,1,1160,15,Sleep,[]
2010-01-05 00:03:00,M001,0,no_sensor_readings,1,1154,69,Sleep,[]
2010-01-05 00:03:00,M002,0,no_sensor_readings,1,1156,250,Sleep,[]
2010-01-05 00:03:00,M008,0,no_sensor_readings,1,678,908,Sleep,[]
2010-01-05 00:03:00,M026,0,no_sensor_readings,1,568,1045,Sleep,[]
2010-01-05 00:03:00,M007,0,no_sensor_readings,1,467,1075,Sleep,[]
2010-01-05 00:03:00,M006,0,no_sensor_readings,1,762,1135,Sleep,[]
2010-01-05 00:03:00,M024,0,no_sensor_readings,1,163,209,Sleep,[]
2010-01-05 00:04:00,M020,0,no_sensor_readings,2,161,889,no_sensor_readings,[]
2010-01-05 00:04:00,M028,0,no_sensor_readings,2,209,964,no_sensor_readings,[]
2010-01-05 00:04:00,M021,0,no_sensor_readings,2,98,1079,no_sensor_readings,[]
2010-01-05 00:04:00,M013,0,no_sensor_readings,2,422,689,no_sensor_readings,[]
2010-01-05 00:04:00,M025,0,no_sensor_readings,2,246,626,no_sensor_readings,[]
2010-01-05 00:04:00,M009,0,no_sensor_readings,2,599,655,no_sensor_readings,[]
2010-01-05 00:04:00,M010,0,no_sensor_readings,2,716,344,no_sensor_readings,[]
2010-01-05 00:04:00,M012,0,no_sensor_readings,2,716,150,no_sensor_readings,[]
2010-01-05 00:04:00,M014,0,no_sensor_readings,2,453,77,no_sensor_readings,[]
2010-01-05 00:04:00,M019,0,no_sensor_readings,2,532,787,no_sensor_readings,[]
2010-01-05 00:04:00,M022,0,no_sensor_readings,2,630,104,no_sensor_readings,[]
2010-01-05 00:04:00,M023,0,no_sensor_readings,2,543,146,no_sensor_readings,[]
2010-01-05 00:04:00,M027,0,no_sensor_readings,2,974,495,no_sensor_readings,[]
2010-01-05 00:04:00,D003,0,no_sensor_readings,2,449,27,no_sensor_readings,[]
2010-01-05 00:04:00,M015,0,no_sensor_readings,2,455,184,no_sensor_readings,[]
2010-01-05 00:04:00,M011,0,no_sensor_readings,2,597,340,no_sensor_readings,[]
2010-01-05 00:04:00,M016,0,no_sensor_readings,2,478,265,no_sensor_readings,[]
2010-01-05 00:04:00,M017,0,no_sensor_readings,2,528,447,no_sensor_readings,[]
2010-01-05 00:04:00,M018,0,no_sensor_readings,2,392,451,no_sensor_readings,[]
2010-01-05 00:04:00,D002,0,no_sensor_readings,2,1093,163,no_sensor_readings,[]
2010-01-05 00:04:00,M003,0,no_sensor_readings,2,918,148,no_sensor_readings,[]
2010-01-05 00:04:00,M004,0,no_sensor_readings,2,818,906,no_sensor_readings,[]
2010-01-05 00:04:00,M005,0,no_sensor_readings,2,1043,1210,no_sensor_readings,[]
2010-01-05 00:04:00,D001,0,no_sensor_readings,2,1160,15,no_sensor_readings,[]
2010-01-05 00:04:00,M001,0,no_sensor_readings,2,1154,69,no_sensor_readings,[]
