time,original_idx,date,sensor,state,activity,marker,datetime,activity_full,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,181028,2009-12-16 15:06:26.000096,M008,ON,,,2009-12-16 15:06:26.000096,,['Watch_TV'],1,Watch_TV,Watch_TV,str,False,Relax,"[1349, 1834]",2009-12-16,15,afternoon,wed,M008_ON,0 days 00:00:15.000020,6,0,1349,1834,1,Watch_TV,['Watch_TV'],3,3
2,181030,2009-12-16 15:06:46.000056,M008,ON,,,2009-12-16 15:06:46.000056,,['Watch_TV'],1,Watch_TV,Watch_TV,str,False,Relax,"[1349, 1834]",2009-12-16,15,afternoon,wed,M008_ON,0 days 00:00:17.000010,6,0,1349,1834,1,Watch_TV,['Watch_TV'],3,3
3,181032,2009-12-16 15:06:49.000018,M008,ON,,,2009-12-16 15:06:49.000018,,['Watch_TV'],1,Watch_TV,Watch_TV,str,False,Relax,"[1349, 1834]",2009-12-16,15,afternoon,wed,M008_ON,0 days 00:00:01.000014,6,0,1349,1834,1,Watch_TV,['Watch_TV'],3,3
4,181034,2009-12-16 15:06:52.000082,M008,ON,,,2009-12-16 15:06:52.000082,,['Watch_TV'],1,Watch_TV,Watch_TV,str,False,Relax,"[1349, 1834]",2009-12-16,15,afternoon,wed,M008_ON,0 days 00:00:01.000048,6,0,1349,1834,1,Watch_TV,['Watch_TV'],3,3
5,181036,2009-12-16 15:07:06.000006,M008,ON,,,2009-12-16 15:07:06.000006,,['Watch_TV'],1,Watch_TV,Watch_TV,str,False,Relax,"[1349, 1834]",2009-12-16,15,afternoon,wed,M008_ON,0 days 00:00:08.999972,6,0,1349,1834,1,Watch_TV,['Watch_TV'],3,3
6,181038,2009-12-16 15:07:09.000083,M008,ON,,,2009-12-16 15:07:09.000083,,['Watch_TV'],1,Watch_TV,Watch_TV,str,False,Relax,"[1349, 1834]",2009-12-16,15,afternoon,wed,M008_ON,0 days 00:00:02.000023,6,0,1349,1834,1,Watch_TV,['Watch_TV'],3,3
7,181040,2009-12-16 15:07:21.000016,M008,ON,,,2009-12-16 15:07:21.000016,,['Watch_TV'],1,Watch_TV,Watch_TV,str,False,Relax,"[1349, 1834]",2009-12-16,15,afternoon,wed,M008_ON,0 days 00:00:08.999975,6,0,1349,1834,1,Watch_TV,['Watch_TV'],3,3
8,181042,2009-12-16 15:07:24.000010,M008,ON,,,2009-12-16 15:07:24.000010,,['Watch_TV'],1,Watch_TV,Watch_TV,str,False,Relax,"[1349, 1834]",2009-12-16,15,afternoon,wed,M008_ON,0 days 00:00:00.999945,6,0,1349,1834,1,Watch_TV,['Watch_TV'],3,3
9,181044,2009-12-16 15:08:08.000035,M008,ON,,,2009-12-16 15:08:08.000035,,['Watch_TV'],1,Watch_TV,Watch_TV,str,False,Relax,"[1349, 1834]",2009-12-16,15,afternoon,wed,M008_ON,0 days 00:00:41.999940,6,0,1349,1834,1,Watch_TV,['Watch_TV'],3,3
10,181046,2009-12-16 15:08:23.000015,M020,ON,,,2009-12-16 15:08:23.000015,,['Watch_TV'],1,Watch_TV,Watch_TV,str,False,Relax,"[263, 1815]",2009-12-16,15,afternoon,wed,M020_ON,0 days 00:00:11.999952,6,0,263,1815,1,Watch_TV,['Watch_TV'],3,3
