time,original_idx,date,sensor,state,activity,marker,datetime,activity_full,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,148086,2009-12-11 17:38:22.000085,M018,ON,,,2009-12-11 17:38:22.000085,,"['Guest_Bathroom', 'Kitchen_Activity']",2,"Guest_Bathroom, Kitchen_Activity",Guest_Bathroom,str,False,Bathing,"[773, 908]",2009-12-11,17,evening,fri,M018_ON,0 days 00:00:28.000081,6,0,773,908,1,Guest_Bathroom,"['Guest_Bathroom', 'Kitchen_Activity']",4,4
2,148087,2009-12-11 17:38:22.000087,M008,ON,,,2009-12-11 17:38:22.000087,,"['Guest_Bathroom', 'Kitchen_Activity']",2,"Guest_Bathroom, Kitchen_Activity",Guest_Bathroom,str,False,Bathing,"[1349, 1834]",2009-12-11,17,evening,fri,M008_ON,0 days 00:00:00.000002,6,0,1349,1834,1,Guest_Bathroom,"['Guest_Bathroom', 'Kitchen_Activity']",4,4
3,148089,2009-12-11 17:38:26.000042,M009,ON,,,2009-12-11 17:38:26.000042,,"['Guest_Bathroom', 'Kitchen_Activity']",2,"Guest_Bathroom, Kitchen_Activity",Guest_Bathroom,str,False,Bathing,"[1221, 1296]",2009-12-11,17,evening,fri,M009_ON,0 days 00:00:00.999964,6,0,1221,1296,1,Guest_Bathroom,"['Guest_Bathroom', 'Kitchen_Activity']",4,4
4,148091,2009-12-11 17:38:27.000096,M017,ON,,,2009-12-11 17:38:27.000096,,"['Guest_Bathroom', 'Kitchen_Activity']",2,"Guest_Bathroom, Kitchen_Activity",Guest_Bathroom,str,False,Bathing,"[1104, 885]",2009-12-11,17,evening,fri,M017_ON,0 days 00:00:01.000053,6,0,1104,885,1,Guest_Bathroom,"['Guest_Bathroom', 'Kitchen_Activity']",4,4
5,148093,2009-12-11 17:38:30.000031,M010,ON,,,2009-12-11 17:38:30.000031,,"['Guest_Bathroom', 'Kitchen_Activity']",2,"Guest_Bathroom, Kitchen_Activity",Guest_Bathroom,str,False,Bathing,"[1396, 692]",2009-12-11,17,evening,fri,M010_ON,0 days 00:00:01.000018,6,0,1396,692,1,Guest_Bathroom,"['Guest_Bathroom', 'Kitchen_Activity']",4,4
6,148095,2009-12-11 17:38:31.000026,M003,ON,,,2009-12-11 17:38:31.000026,,"['Guest_Bathroom', 'Kitchen_Activity']",2,"Guest_Bathroom, Kitchen_Activity",Guest_Bathroom,str,False,Bathing,"[1834, 291]",2009-12-11,17,evening,fri,M003_ON,0 days 00:00:00.999947,6,0,1834,291,1,Guest_Bathroom,"['Guest_Bathroom', 'Kitchen_Activity']",4,4
7,148097,2009-12-11 17:38:34.000082,M018,ON,,,2009-12-11 17:38:34.000082,,"['Guest_Bathroom', 'Kitchen_Activity']",2,"Guest_Bathroom, Kitchen_Activity",Guest_Bathroom,str,False,Bathing,"[773, 908]",2009-12-11,17,evening,fri,M018_ON,0 days 00:00:00.000069,6,0,773,908,1,Guest_Bathroom,"['Guest_Bathroom', 'Kitchen_Activity']",4,4
8,148098,2009-12-11 17:38:34.000084,M012,ON,,,2009-12-11 17:38:34.000084,,"['Guest_Bathroom', 'Kitchen_Activity']",2,"Guest_Bathroom, Kitchen_Activity",Guest_Bathroom,str,False,Bathing,"[1443, 297]",2009-12-11,17,evening,fri,M012_ON,0 days 00:00:00.000002,6,0,1443,297,1,Guest_Bathroom,"['Guest_Bathroom', 'Kitchen_Activity']",4,4
9,148102,2009-12-11 17:38:41.000028,M018,ON,,,2009-12-11 17:38:41.000028,,"['Guest_Bathroom', 'Kitchen_Activity']",2,"Guest_Bathroom, Kitchen_Activity",Guest_Bathroom,str,False,Bathing,"[773, 908]",2009-12-11,17,evening,fri,M018_ON,0 days 00:00:03.000018,6,0,773,908,1,Guest_Bathroom,"['Guest_Bathroom', 'Kitchen_Activity']",4,4
10,148104,2009-12-11 17:39:09.000044,M017,ON,Guest_Bathroom,end,2009-12-11 17:39:09.000044,Guest_Bathroom end,"['Guest_Bathroom', 'Kitchen_Activity']",2,"Guest_Bathroom, Kitchen_Activity",Guest_Bathroom,str,False,Bathing,"[1104, 885]",2009-12-11,17,evening,fri,M017_ON,0 days 00:00:18.999945,6,0,1104,885,1,Guest_Bathroom,"['Guest_Bathroom', 'Kitchen_Activity']",4,4
11,148105,2009-12-11 17:39:11.000026,M011,ON,,,2009-12-11 17:39:11.000026,,['Kitchen_Activity'],1,Kitchen_Activity,Kitchen_Activity,str,False,Cook,"[1193, 689]",2009-12-11,17,evening,fri,M011_ON,0 days 00:00:01.999982,6,0,1193,689,1,Kitchen_Activity,['Kitchen_Activity'],4,4
