time,original_idx,date,sensor,state,activity,marker,datetime,activity_full,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,94629,2009-12-03 15:03:10.000057,M012,ON,,,2009-12-03 15:03:10.000057,,['Kitchen_Activity'],1,Kitchen_Activity,Kitchen_Activity,str,False,Cook,"[1443, 297]",2009-12-03,15,afternoon,thu,M012_ON,0 days 00:00:00.999959,6,0,1443,297,1,Kitchen_Activity,['Kitchen_Activity'],16,3
2,94630,2009-12-03 15:03:10.000058,M003,ON,,,2009-12-03 15:03:10.000058,,['Kitchen_Activity'],1,Kitchen_Activity,Kitchen_Activity,str,False,Cook,"[1834, 291]",2009-12-03,15,afternoon,thu,M003_ON,0 days 00:00:00.000001,6,0,1834,291,1,Kitchen_Activity,['Kitchen_Activity'],16,3
3,94631,2009-12-03 15:03:11.000038,M027,ON,,,2009-12-03 15:03:11.000038,,['Kitchen_Activity'],1,Kitchen_Activity,Kitchen_Activity,str,False,Cook,"[1894, 1020]",2009-12-03,15,afternoon,thu,M027_ON,0 days 00:00:00.999980,6,0,1894,1020,1,Kitchen_Activity,['Kitchen_Activity'],16,3
4,94632,2009-12-03 15:03:12.000018,M023,ON,,,2009-12-03 15:03:12.000018,,['Kitchen_Activity'],1,Kitchen_Activity,Kitchen_Activity,str,False,Cook,"[1096, 269]",2009-12-03,15,afternoon,thu,M023_ON,0 days 00:00:00.999980,6,0,1096,269,1,Kitchen_Activity,['Kitchen_Activity'],16,3
5,94635,2009-12-03 15:03:13.000089,M027,ON,,,2009-12-03 15:03:13.000089,,['Kitchen_Activity'],1,Kitchen_Activity,Kitchen_Activity,str,False,Cook,"[1894, 1020]",2009-12-03,15,afternoon,thu,M027_ON,0 days 00:00:00.000046,6,0,1894,1020,1,Kitchen_Activity,['Kitchen_Activity'],16,3
6,94639,2009-12-03 15:03:18.000076,M003,ON,,,2009-12-03 15:03:18.000076,,['Kitchen_Activity'],1,Kitchen_Activity,Kitchen_Activity,str,False,Cook,"[1834, 291]",2009-12-03,15,afternoon,thu,M003_ON,0 days 00:00:01.000013,6,0,1834,291,1,Kitchen_Activity,['Kitchen_Activity'],16,3
7,94640,2009-12-03 15:03:21.000024,M027,ON,,,2009-12-03 15:03:21.000024,,['Kitchen_Activity'],1,Kitchen_Activity,Kitchen_Activity,str,False,Cook,"[1894, 1020]",2009-12-03,15,afternoon,thu,M027_ON,0 days 00:00:02.999948,6,0,1894,1020,1,Kitchen_Activity,['Kitchen_Activity'],16,3
8,94643,2009-12-03 15:03:26.000069,M003,ON,,,2009-12-03 15:03:26.000069,,['Kitchen_Activity'],1,Kitchen_Activity,Kitchen_Activity,str,False,Cook,"[1834, 291]",2009-12-03,15,afternoon,thu,M003_ON,0 days 00:00:00.000046,6,0,1834,291,1,Kitchen_Activity,['Kitchen_Activity'],16,3
9,94644,2009-12-03 15:03:28.000018,M027,ON,,,2009-12-03 15:03:28.000018,,['Kitchen_Activity'],1,Kitchen_Activity,Kitchen_Activity,str,False,Cook,"[1894, 1020]",2009-12-03,15,afternoon,thu,M027_ON,0 days 00:00:01.999949,6,0,1894,1020,1,Kitchen_Activity,['Kitchen_Activity'],16,3
10,94645,2009-12-03 15:03:28.000066,M010,ON,,,2009-12-03 15:03:28.000066,,['Kitchen_Activity'],1,Kitchen_Activity,Kitchen_Activity,str,False,Cook,"[1396, 692]",2009-12-03,15,afternoon,thu,M010_ON,0 days 00:00:00.000048,6,0,1396,692,1,Kitchen_Activity,['Kitchen_Activity'],16,3
11,94646,2009-12-03 15:03:30.000089,M012,ON,,,2009-12-03 15:03:30.000089,,['Kitchen_Activity'],1,Kitchen_Activity,Kitchen_Activity,str,False,Cook,"[1443, 297]",2009-12-03,15,afternoon,thu,M012_ON,0 days 00:00:02.000023,6,0,1443,297,1,Kitchen_Activity,['Kitchen_Activity'],16,3
12,94647,2009-12-03 15:03:31.000039,M023,ON,,,2009-12-03 15:03:31.000039,,['Kitchen_Activity'],1,Kitchen_Activity,Kitchen_Activity,str,False,Cook,"[1096, 269]",2009-12-03,15,afternoon,thu,M023_ON,0 days 00:00:00.999950,6,0,1096,269,1,Kitchen_Activity,['Kitchen_Activity'],16,3
