time,original_idx,date,sensor,state,activity,marker,datetime,activity_full,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,179150,2009-12-16 12:50:05.000083,M025,OFF,,,2009-12-16 12:50:05.000083,,[],0,,no_activity,str,False,No_Activity,"[567, 1308]",2009-12-16,12,afternoon,wed,M025_OFF,0 days 00:00:02.000015,6,0,567,1308,1,no_activity,[],12,3
2,179151,2009-12-16 12:50:11.000038,M025,ON,,,2009-12-16 12:50:11.000038,,[],0,,no_activity,str,False,No_Activity,"[567, 1308]",2009-12-16,12,afternoon,wed,M025_ON,0 days 00:00:05.999955,6,0,567,1308,1,no_activity,[],12,3
3,179152,2009-12-16 12:50:12.000051,M025,OFF,,,2009-12-16 12:50:12.000051,,[],0,,no_activity,str,False,No_Activity,"[567, 1308]",2009-12-16,12,afternoon,wed,M025_OFF,0 days 00:00:01.000013,6,0,567,1308,1,no_activity,[],12,3
4,179153,2009-12-16 12:50:17.000080,M025,ON,,,2009-12-16 12:50:17.000080,,[],0,,no_activity,str,False,No_Activity,"[567, 1308]",2009-12-16,12,afternoon,wed,M025_ON,0 days 00:00:05.000029,6,0,567,1308,1,no_activity,[],12,3
5,179154,2009-12-16 12:50:22.000011,M025,OFF,,,2009-12-16 12:50:22.000011,,[],0,,no_activity,str,False,No_Activity,"[567, 1308]",2009-12-16,12,afternoon,wed,M025_OFF,0 days 00:00:04.999931,6,0,567,1308,1,no_activity,[],12,3
6,179155,2009-12-16 12:50:23.000065,M028,ON,,,2009-12-16 12:50:23.000065,,[],0,,no_activity,str,False,No_Activity,"[588, 2038]",2009-12-16,12,afternoon,wed,M028_ON,0 days 00:00:01.000054,6,0,588,2038,1,no_activity,[],12,3
7,179156,2009-12-16 12:50:24.000014,M020,ON,,,2009-12-16 12:50:24.000014,,[],0,,no_activity,str,False,No_Activity,"[387, 1916]",2009-12-16,12,afternoon,wed,M020_ON,0 days 00:00:00.999949,6,0,387,1916,1,no_activity,[],12,3
8,179157,2009-12-16 12:50:29.000012,M020,OFF,,,2009-12-16 12:50:29.000012,,[],0,,no_activity,str,False,No_Activity,"[387, 1916]",2009-12-16,12,afternoon,wed,M020_OFF,0 days 00:00:04.999998,6,0,387,1916,1,no_activity,[],12,3
9,179158,2009-12-16 12:50:30.000097,M028,OFF,,,2009-12-16 12:50:30.000097,,[],0,,no_activity,str,False,No_Activity,"[588, 2038]",2009-12-16,12,afternoon,wed,M028_OFF,0 days 00:00:01.000085,6,0,588,2038,1,no_activity,[],12,3
10,179159,2009-12-16 12:50:31.000077,M028,ON,,,2009-12-16 12:50:31.000077,,[],0,,no_activity,str,False,No_Activity,"[588, 2038]",2009-12-16,12,afternoon,wed,M028_ON,0 days 00:00:00.999980,6,0,588,2038,1,no_activity,[],12,3
11,179160,2009-12-16 12:50:33.000059,M028,OFF,,,2009-12-16 12:50:33.000059,,[],0,,no_activity,str,False,No_Activity,"[588, 2038]",2009-12-16,12,afternoon,wed,M028_OFF,0 days 00:00:01.999982,6,0,588,2038,1,no_activity,[],12,3
12,179161,2009-12-16 12:50:34.000072,M028,ON,,,2009-12-16 12:50:34.000072,,[],0,,no_activity,str,False,No_Activity,"[588, 2038]",2009-12-16,12,afternoon,wed,M028_ON,0 days 00:00:01.000013,6,0,588,2038,1,no_activity,[],12,3
13,179162,2009-12-16 12:50:35.000084,M021,ON,Sleep,begin,2009-12-16 12:50:35.000084,Sleep begin,['Sleep'],1,Sleep,Sleep,str,False,Sleep,"[241, 2263]",2009-12-16,12,afternoon,wed,M021_ON,0 days 00:00:01.000012,6,0,241,2263,1,Sleep,['Sleep'],12,3
14,179163,2009-12-16 12:50:38.000044,M021,OFF,,,2009-12-16 12:50:38.000044,,['Sleep'],1,Sleep,Sleep,str,False,Sleep,"[241, 2263]",2009-12-16,12,afternoon,wed,M021_OFF,0 days 00:00:02.999960,6,0,241,2263,1,Sleep,['Sleep'],12,3
15,179164,2009-12-16 12:50:38.000046,M028,OFF,,,2009-12-16 12:50:38.000046,,['Sleep'],1,Sleep,Sleep,str,False,Sleep,"[588, 2038]",2009-12-16,12,afternoon,wed,M028_OFF,0 days 00:00:00.000002,6,0,588,2038,1,Sleep,['Sleep'],12,3
16,179165,2009-12-16 12:50:38.000089,M021,ON,,,2009-12-16 12:50:38.000089,,['Sleep'],1,Sleep,Sleep,str,False,Sleep,"[241, 2263]",2009-12-16,12,afternoon,wed,M021_ON,0 days 00:00:00.000043,6,0,241,2263,1,Sleep,['Sleep'],12,3
17,179166,2009-12-16 12:50:49.000030,M021,OFF,,,2009-12-16 12:50:49.000030,,['Sleep'],1,Sleep,Sleep,str,False,Sleep,"[241, 2263]",2009-12-16,12,afternoon,wed,M021_OFF,0 days 00:00:10.999941,6,0,241,2263,1,Sleep,['Sleep'],12,3
18,179167,2009-12-16 12:51:01.000092,M021,ON,,,2009-12-16 12:51:01.000092,,['Sleep'],1,Sleep,Sleep,str,False,Sleep,"[241, 2263]",2009-12-16,12,afternoon,wed,M021_ON,0 days 00:00:12.000062,6,0,241,2263,1,Sleep,['Sleep'],12,3
19,179168,2009-12-16 12:51:04.000009,M021,OFF,,,2009-12-16 12:51:04.000009,,['Sleep'],1,Sleep,Sleep,str,False,Sleep,"[241, 2263]",2009-12-16,12,afternoon,wed,M021_OFF,0 days 00:00:02.999917,6,0,241,2263,1,Sleep,['Sleep'],12,3
20,179169,2009-12-16 12:57:03.000074,M021,ON,,,2009-12-16 12:57:03.000074,,['Sleep'],1,Sleep,Sleep,str,False,Sleep,"[241, 2263]",2009-12-16,12,afternoon,wed,M021_ON,0 days 00:05:59.000065,6,0,241,2263,1,Sleep,['Sleep'],12,3
