time,original_idx,date,sensor,state,activity,marker,datetime,activity_full,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,213878,2009-12-21 15:10:51.000080,M007,OFF,,,2009-12-21 15:10:51.000080,,['Watch_TV'],1,Watch_TV,Watch_TV,str,False,Relax,"[1026, 2253]",2009-12-21,15,afternoon,mon,M007_OFF,0 days 00:00:02.000017,5,0,1026,2253,1,Watch_TV,['Watch_TV'],3,4
2,213879,2009-12-21 15:10:52.000025,M008,ON,,,2009-12-21 15:10:52.000025,,['Watch_TV'],1,Watch_TV,Watch_TV,str,False,Relax,"[1475, 1943]",2009-12-21,15,afternoon,mon,M008_ON,0 days 00:00:00.999945,5,0,1475,1943,1,Watch_TV,['Watch_TV'],3,4
3,213880,2009-12-21 15:10:55.000008,M026,OFF,,,2009-12-21 15:10:55.000008,,['Watch_TV'],1,Watch_TV,Watch_TV,str,False,Relax,"[1332, 2242]",2009-12-21,15,afternoon,mon,M026_OFF,0 days 00:00:02.999983,5,0,1332,2242,1,Watch_TV,['Watch_TV'],3,4
4,213881,2009-12-21 15:10:56.000054,M008,OFF,,,2009-12-21 15:10:56.000054,,['Watch_TV'],1,Watch_TV,Watch_TV,str,False,Relax,"[1475, 1943]",2009-12-21,15,afternoon,mon,M008_OFF,0 days 00:00:01.000046,5,0,1475,1943,1,Watch_TV,['Watch_TV'],3,4
5,213882,2009-12-21 15:10:57.000033,M008,ON,,,2009-12-21 15:10:57.000033,,['Watch_TV'],1,Watch_TV,Watch_TV,str,False,Relax,"[1475, 1943]",2009-12-21,15,afternoon,mon,M008_ON,0 days 00:00:00.999979,5,0,1475,1943,1,Watch_TV,['Watch_TV'],3,4
6,213883,2009-12-21 15:11:02.000089,M008,OFF,,,2009-12-21 15:11:02.000089,,['Watch_TV'],1,Watch_TV,Watch_TV,str,False,Relax,"[1475, 1943]",2009-12-21,15,afternoon,mon,M008_OFF,0 days 00:00:05.000056,5,0,1475,1943,1,Watch_TV,['Watch_TV'],3,4
7,213884,2009-12-21 15:11:16.000054,M008,ON,,,2009-12-21 15:11:16.000054,,['Watch_TV'],1,Watch_TV,Watch_TV,str,False,Relax,"[1475, 1943]",2009-12-21,15,afternoon,mon,M008_ON,0 days 00:00:13.999965,5,0,1475,1943,1,Watch_TV,['Watch_TV'],3,4
8,213885,2009-12-21 15:11:18.000074,M008,OFF,,,2009-12-21 15:11:18.000074,,['Watch_TV'],1,Watch_TV,Watch_TV,str,False,Relax,"[1475, 1943]",2009-12-21,15,afternoon,mon,M008_OFF,0 days 00:00:02.000020,5,0,1475,1943,1,Watch_TV,['Watch_TV'],3,4
9,213886,2009-12-21 15:11:30.000013,M008,ON,,,2009-12-21 15:11:30.000013,,['Watch_TV'],1,Watch_TV,Watch_TV,str,False,Relax,"[1475, 1943]",2009-12-21,15,afternoon,mon,M008_ON,0 days 00:00:11.999939,5,0,1475,1943,1,Watch_TV,['Watch_TV'],3,4
10,213887,2009-12-21 15:11:32.000062,M008,OFF,,,2009-12-21 15:11:32.000062,,['Watch_TV'],1,Watch_TV,Watch_TV,str,False,Relax,"[1475, 1943]",2009-12-21,15,afternoon,mon,M008_OFF,0 days 00:00:02.000049,5,0,1475,1943,1,Watch_TV,['Watch_TV'],3,4
