time,original_idx,date,sensor,state,activity,marker,datetime,activity_full,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,200664,2009-12-19 12:31:00.000004,M010,OFF,,,2009-12-19 12:31:00.000004,,[],0,,no_activity,str,False,No_Activity,"[1525, 795]",2009-12-19,12,afternoon,sat,M010_OFF,0 days 00:00:00.999984,4,0,1525,795,1,no_activity,[],0,3
2,200665,2009-12-19 12:31:00.000087,M027,OFF,,,2009-12-19 12:31:00.000087,,[],0,,no_activity,str,False,No_Activity,"[2022, 1125]",2009-12-19,12,afternoon,sat,M027_OFF,0 days 00:00:00.000083,4,0,2022,1125,1,no_activity,[],0,3
3,200666,2009-12-19 12:31:03.000026,M024,ON,Meditate,begin,2009-12-19 12:31:03.000026,Meditate begin,['Meditate'],1,Meditate,Meditate,str,False,Other,"[486, 394]",2009-12-19,12,afternoon,sat,M024_ON,0 days 00:00:02.999939,4,0,486,394,1,Meditate,['Meditate'],0,3
4,200667,2009-12-19 12:31:03.000027,M011,OFF,,,2009-12-19 12:31:03.000027,,['Meditate'],1,Meditate,Meditate,str,False,Other,"[1318, 795]",2009-12-19,12,afternoon,sat,M011_OFF,0 days 00:00:00.000001,4,0,1318,795,1,Meditate,['Meditate'],0,3
5,200668,2009-12-19 12:31:14.000027,M024,OFF,,,2009-12-19 12:31:14.000027,,['Meditate'],1,Meditate,Meditate,str,False,Other,"[486, 394]",2009-12-19,12,afternoon,sat,M024_OFF,0 days 00:00:11,4,0,486,394,1,Meditate,['Meditate'],0,3
6,200669,2009-12-19 12:31:19.000014,M024,ON,,,2009-12-19 12:31:19.000014,,['Meditate'],1,Meditate,Meditate,str,False,Other,"[486, 394]",2009-12-19,12,afternoon,sat,M024_ON,0 days 00:00:04.999987,4,0,486,394,1,Meditate,['Meditate'],0,3
7,200670,2009-12-19 12:31:21.000030,M024,OFF,,,2009-12-19 12:31:21.000030,,['Meditate'],1,Meditate,Meditate,str,False,Other,"[486, 394]",2009-12-19,12,afternoon,sat,M024_OFF,0 days 00:00:02.000016,4,0,486,394,1,Meditate,['Meditate'],0,3
8,200671,2009-12-19 12:31:22.000044,M024,ON,,,2009-12-19 12:31:22.000044,,['Meditate'],1,Meditate,Meditate,str,False,Other,"[486, 394]",2009-12-19,12,afternoon,sat,M024_ON,0 days 00:00:01.000014,4,0,486,394,1,Meditate,['Meditate'],0,3
9,200672,2009-12-19 12:31:40.000012,M024,OFF,,,2009-12-19 12:31:40.000012,,['Meditate'],1,Meditate,Meditate,str,False,Other,"[486, 394]",2009-12-19,12,afternoon,sat,M024_OFF,0 days 00:00:17.999968,4,0,486,394,1,Meditate,['Meditate'],0,3
10,200673,2009-12-19 12:31:46.000003,M024,ON,,,2009-12-19 12:31:46.000003,,['Meditate'],1,Meditate,Meditate,str,False,Other,"[486, 394]",2009-12-19,12,afternoon,sat,M024_ON,0 days 00:00:05.999991,4,0,486,394,1,Meditate,['Meditate'],0,3
