time,original_idx,date,sensor,state,activity,marker,datetime,activity_full,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,198074,2011-04-27 14:52:30.492713,M007,OFF,,,2011-04-27 14:52:30.492713,,[],0,,no_activity,str,False,No_Activity,"[963, 271]",2011-04-27,14,afternoon,wed,M007_OFF,0 days 00:00:03.950166,2,0,963,271,1,no_activity,[],17,4
2,198075,2011-04-27 14:52:34.654334,M007,ON,,,2011-04-27 14:52:34.654334,,[],0,,no_activity,str,False,No_Activity,"[963, 271]",2011-04-27,14,afternoon,wed,M007_ON,0 days 00:00:04.161621,2,0,963,271,1,no_activity,[],17,4
3,198076,2011-04-27 14:52:35.455522,M001,ON,,,2011-04-27 14:52:35.455522,,[],0,,no_activity,str,False,No_Activity,"[1024, 152]",2011-04-27,14,afternoon,wed,M001_ON,0 days 00:00:00.801188,2,0,1024,152,1,no_activity,[],17,4
4,198077,2011-04-27 14:52:37.474042,M001,OFF,,,2011-04-27 14:52:37.474042,,[],0,,no_activity,str,False,No_Activity,"[1024, 152]",2011-04-27,14,afternoon,wed,M001_OFF,0 days 00:00:02.018520,2,0,1024,152,1,no_activity,[],17,4
5,198078,2011-04-27 14:52:39.093618,M001,ON,,,2011-04-27 14:52:39.093618,,[],0,,no_activity,str,False,No_Activity,"[1024, 152]",2011-04-27,14,afternoon,wed,M001_ON,0 days 00:00:01.619576,2,0,1024,152,1,no_activity,[],17,4
6,198079,2011-04-27 14:52:41.103372,M001,OFF,,,2011-04-27 14:52:41.103372,,[],0,,no_activity,str,False,No_Activity,"[1024, 152]",2011-04-27,14,afternoon,wed,M001_OFF,0 days 00:00:02.009754,2,0,1024,152,1,no_activity,[],17,4
7,198080,2011-04-27 14:52:43.773643,M007,OFF,,,2011-04-27 14:52:43.773643,,[],0,,no_activity,str,False,No_Activity,"[963, 271]",2011-04-27,14,afternoon,wed,M007_OFF,0 days 00:00:02.670271,2,0,963,271,1,no_activity,[],17,4
8,198081,2011-04-27 14:52:48.512004,M009,ON,,,2011-04-27 14:52:48.512004,,[],0,,no_activity,str,False,No_Activity,"[537, 339]",2011-04-27,14,afternoon,wed,M009_ON,0 days 00:00:04.738361,2,0,537,339,1,no_activity,[],17,4
9,198082,2011-04-27 14:52:50.351921,M009,OFF,,,2011-04-27 14:52:50.351921,,[],0,,no_activity,str,False,No_Activity,"[537, 339]",2011-04-27,14,afternoon,wed,M009_OFF,0 days 00:00:01.839917,2,0,537,339,1,no_activity,[],17,4
10,198083,2011-04-27 14:52:59.560754,M009,ON,,,2011-04-27 14:52:59.560754,,[],0,,no_activity,str,False,No_Activity,"[537, 339]",2011-04-27,14,afternoon,wed,M009_ON,0 days 00:00:09.208833,2,0,537,339,1,no_activity,[],17,4
11,198084,2011-04-27 14:53:01.547022,M009,OFF,,,2011-04-27 14:53:01.547022,,[],0,,no_activity,str,False,No_Activity,"[537, 339]",2011-04-27,14,afternoon,wed,M009_OFF,0 days 00:00:01.986268,2,0,537,339,1,no_activity,[],17,4
12,198085,2011-04-27 14:53:22.26998,M020,ON,,,2011-04-27 14:53:22.269980,,[],0,,no_activity,str,False,No_Activity,"[377, 359]",2011-04-27,14,afternoon,wed,M020_ON,0 days 00:00:20.722958,2,0,377,359,1,no_activity,[],17,4
13,198086,2011-04-27 14:53:26.450135,M020,OFF,,,2011-04-27 14:53:26.450135,,[],0,,no_activity,str,False,No_Activity,"[377, 359]",2011-04-27,14,afternoon,wed,M020_OFF,0 days 00:00:04.180155,2,0,377,359,1,no_activity,[],17,4
14,198087,2011-04-27 14:54:20.224013,M009,ON,,,2011-04-27 14:54:20.224013,,[],0,,no_activity,str,False,No_Activity,"[537, 339]",2011-04-27,14,afternoon,wed,M009_ON,0 days 00:00:53.773878,2,0,537,339,1,no_activity,[],17,4
15,198088,2011-04-27 14:54:20.570291,M009,OFF,,,2011-04-27 14:54:20.570291,,[],0,,no_activity,str,False,No_Activity,"[537, 339]",2011-04-27,14,afternoon,wed,M009_OFF,0 days 00:00:00.346278,2,0,537,339,1,no_activity,[],17,4
16,198089,2011-04-27 14:54:29.778265,M007,ON,,,2011-04-27 14:54:29.778265,,[],0,,no_activity,str,False,No_Activity,"[963, 271]",2011-04-27,14,afternoon,wed,M007_ON,0 days 00:00:09.207974,2,0,963,271,1,no_activity,[],17,4
17,198090,2011-04-27 14:54:31.797233,M007,OFF,,,2011-04-27 14:54:31.797233,,[],0,,no_activity,str,False,No_Activity,"[963, 271]",2011-04-27,14,afternoon,wed,M007_OFF,0 days 00:00:02.018968,2,0,963,271,1,no_activity,[],17,4
18,198091,2011-04-27 14:54:41.387797,M007,ON,,,2011-04-27 14:54:41.387797,,[],0,,no_activity,str,False,No_Activity,"[963, 271]",2011-04-27,14,afternoon,wed,M007_ON,0 days 00:00:09.590564,2,0,963,271,1,no_activity,[],17,4
19,198092,2011-04-27 14:54:46.00938,M007,OFF,,,2011-04-27 14:54:46.009380,,[],0,,no_activity,str,False,No_Activity,"[963, 271]",2011-04-27,14,afternoon,wed,M007_OFF,0 days 00:00:04.621583,2,0,963,271,1,no_activity,[],17,4
20,198093,2011-04-27 14:56:21.63405,M007,ON,,,2011-04-27 14:56:21.634050,,[],0,,no_activity,str,False,No_Activity,"[963, 271]",2011-04-27,14,afternoon,wed,M007_ON,0 days 00:01:35.624670,2,0,963,271,1,no_activity,[],17,4
