time,original_idx,date,sensor,state,activity,marker,datetime,activity_full,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,206457,2011-04-28 18:54:06.121231,M014,OFF,,,2011-04-28 18:54:06.121231,,[],0,,no_activity,str,False,No_Activity,"[338, 614]",2011-04-28,18,evening,thu,M014_OFF,0 days 00:00:00.450636,6,0,338,614,1,no_activity,[],0,4
2,206458,2011-04-28 18:54:09.119672,M018,OFF,,,2011-04-28 18:54:09.119672,,[],0,,no_activity,str,False,No_Activity,"[477, 743]",2011-04-28,18,evening,thu,M018_OFF,0 days 00:00:02.998441,6,0,477,743,1,no_activity,[],0,4
3,206459,2011-04-28 18:54:09.514767,M016,ON,,,2011-04-28 18:54:09.514767,,[],0,,no_activity,str,False,No_Activity,"[449, 937]",2011-04-28,18,evening,thu,M016_ON,0 days 00:00:00.395095,6,0,449,937,1,no_activity,[],0,4
4,206460,2011-04-28 18:54:10.834888,M016,OFF,,,2011-04-28 18:54:10.834888,,[],0,,no_activity,str,False,No_Activity,"[449, 937]",2011-04-28,18,evening,thu,M016_OFF,0 days 00:00:01.320121,6,0,449,937,1,no_activity,[],0,4
5,206461,2011-04-28 18:54:11.410029,M019,OFF,,,2011-04-28 18:54:11.410029,,[],0,,no_activity,str,False,No_Activity,"[345, 806]",2011-04-28,18,evening,thu,M019_OFF,0 days 00:00:00.575141,6,0,345,806,1,no_activity,[],0,4
6,206462,2011-04-28 18:54:12.930744,M017,OFF,,,2011-04-28 18:54:12.930744,,[],0,,no_activity,str,False,No_Activity,"[457, 873]",2011-04-28,18,evening,thu,M017_OFF,0 days 00:00:01.520715,6,0,457,873,1,no_activity,[],0,4
7,206463,2011-04-28 18:54:13.312302,M017,ON,,,2011-04-28 18:54:13.312302,,[],0,,no_activity,str,False,No_Activity,"[457, 873]",2011-04-28,18,evening,thu,M017_ON,0 days 00:00:00.381558,6,0,457,873,1,no_activity,[],0,4
8,206464,2011-04-28 18:54:15.034984,M019,ON,,,2011-04-28 18:54:15.034984,,[],0,,no_activity,str,False,No_Activity,"[345, 806]",2011-04-28,18,evening,thu,M019_ON,0 days 00:00:01.722682,6,0,345,806,1,no_activity,[],0,4
9,206465,2011-04-28 18:54:15.412909,M016,ON,,,2011-04-28 18:54:15.412909,,[],0,,no_activity,str,False,No_Activity,"[449, 937]",2011-04-28,18,evening,thu,M016_ON,0 days 00:00:00.377925,6,0,449,937,1,no_activity,[],0,4
10,206466,2011-04-28 18:54:16.467972,M016,OFF,,,2011-04-28 18:54:16.467972,,[],0,,no_activity,str,False,No_Activity,"[449, 937]",2011-04-28,18,evening,thu,M016_OFF,0 days 00:00:01.055063,6,0,449,937,1,no_activity,[],0,4
11,206467,2011-04-28 18:54:16.861258,M015,ON,,,2011-04-28 18:54:16.861258,,[],0,,no_activity,str,False,No_Activity,"[231, 770]",2011-04-28,18,evening,thu,M015_ON,0 days 00:00:00.393286,6,0,231,770,1,no_activity,[],0,4
12,206468,2011-04-28 18:54:18.170831,M017,OFF,,,2011-04-28 18:54:18.170831,,[],0,,no_activity,str,False,No_Activity,"[457, 873]",2011-04-28,18,evening,thu,M017_OFF,0 days 00:00:01.309573,6,0,457,873,1,no_activity,[],0,4
13,206469,2011-04-28 18:54:25.636117,M015,OFF,,,2011-04-28 18:54:25.636117,,[],0,,no_activity,str,False,No_Activity,"[231, 770]",2011-04-28,18,evening,thu,M015_OFF,0 days 00:00:07.465286,6,0,231,770,1,no_activity,[],0,4
14,206470,2011-04-28 18:54:25.798128,M019,OFF,,,2011-04-28 18:54:25.798128,,[],0,,no_activity,str,False,No_Activity,"[345, 806]",2011-04-28,18,evening,thu,M019_OFF,0 days 00:00:00.162011,6,0,345,806,1,no_activity,[],0,4
15,206471,2011-04-28 18:54:28.182011,M019,ON,,,2011-04-28 18:54:28.182011,,[],0,,no_activity,str,False,No_Activity,"[345, 806]",2011-04-28,18,evening,thu,M019_ON,0 days 00:00:02.383883,6,0,345,806,1,no_activity,[],0,4
16,206472,2011-04-28 18:54:29.241468,M015,ON,,,2011-04-28 18:54:29.241468,,[],0,,no_activity,str,False,No_Activity,"[231, 770]",2011-04-28,18,evening,thu,M015_ON,0 days 00:00:01.059457,6,0,231,770,1,no_activity,[],0,4
17,206473,2011-04-28 18:54:31.449682,M018,ON,,,2011-04-28 18:54:31.449682,,[],0,,no_activity,str,False,No_Activity,"[477, 743]",2011-04-28,18,evening,thu,M018_ON,0 days 00:00:02.208214,6,0,477,743,1,no_activity,[],0,4
18,206474,2011-04-28 18:54:31.829402,M017,ON,,,2011-04-28 18:54:31.829402,,[],0,,no_activity,str,False,No_Activity,"[457, 873]",2011-04-28,18,evening,thu,M017_ON,0 days 00:00:00.379720,6,0,457,873,1,no_activity,[],0,4
19,206475,2011-04-28 18:54:32.899298,M019,OFF,,,2011-04-28 18:54:32.899298,,[],0,,no_activity,str,False,No_Activity,"[345, 806]",2011-04-28,18,evening,thu,M019_OFF,0 days 00:00:01.069896,6,0,345,806,1,no_activity,[],0,4
20,206476,2011-04-28 18:54:33.49958,M015,OFF,,,2011-04-28 18:54:33.499580,,[],0,,no_activity,str,False,No_Activity,"[231, 770]",2011-04-28,18,evening,thu,M015_OFF,0 days 00:00:00.600282,6,0,231,770,1,no_activity,[],0,4
