time,original_idx,date,sensor,state,activity,marker,datetime,activity_full,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,187321,2011-04-25 23:43:55.712302,M007,ON,,,2011-04-25 23:43:55.712302,,[],0,,no_activity,str,False,No_Activity,"[963, 271]",2011-04-25,23,night_before_midnight,mon,M007_ON,0 days 00:00:00.162270,5,0,963,271,1,no_activity,[],11,4
2,187322,2011-04-25 23:43:56.829328,M006,OFF,,,2011-04-25 23:43:56.829328,,[],0,,no_activity,str,False,No_Activity,"[718, 363]",2011-04-25,23,night_before_midnight,mon,M006_OFF,0 days 00:00:01.117026,5,0,718,363,1,no_activity,[],11,4
3,187323,2011-04-25 23:43:58.574718,M020,OFF,,,2011-04-25 23:43:58.574718,,[],0,,no_activity,str,False,No_Activity,"[377, 359]",2011-04-25,23,night_before_midnight,mon,M020_OFF,0 days 00:00:01.745390,5,0,377,359,1,no_activity,[],11,4
4,187324,2011-04-25 23:44:02.860099,M007,OFF,,,2011-04-25 23:44:02.860099,,[],0,,no_activity,str,False,No_Activity,"[963, 271]",2011-04-25,23,night_before_midnight,mon,M007_OFF,0 days 00:00:04.285381,5,0,963,271,1,no_activity,[],11,4
5,187325,2011-04-25 23:44:04.399138,M007,ON,,,2011-04-25 23:44:04.399138,,[],0,,no_activity,str,False,No_Activity,"[963, 271]",2011-04-25,23,night_before_midnight,mon,M007_ON,0 days 00:00:01.539039,5,0,963,271,1,no_activity,[],11,4
6,187326,2011-04-25 23:44:10.350206,M007,OFF,,,2011-04-25 23:44:10.350206,,[],0,,no_activity,str,False,No_Activity,"[963, 271]",2011-04-25,23,night_before_midnight,mon,M007_OFF,0 days 00:00:05.951068,5,0,963,271,1,no_activity,[],11,4
7,187327,2011-04-25 23:44:14.615835,M007,ON,,,2011-04-25 23:44:14.615835,,[],0,,no_activity,str,False,No_Activity,"[963, 271]",2011-04-25,23,night_before_midnight,mon,M007_ON,0 days 00:00:04.265629,5,0,963,271,1,no_activity,[],11,4
8,187328,2011-04-25 23:44:20.518681,M007,OFF,,,2011-04-25 23:44:20.518681,,[],0,,no_activity,str,False,No_Activity,"[963, 271]",2011-04-25,23,night_before_midnight,mon,M007_OFF,0 days 00:00:05.902846,5,0,963,271,1,no_activity,[],11,4
9,187329,2011-04-25 23:44:22.280783,M007,ON,,,2011-04-25 23:44:22.280783,,[],0,,no_activity,str,False,No_Activity,"[963, 271]",2011-04-25,23,night_before_midnight,mon,M007_ON,0 days 00:00:01.762102,5,0,963,271,1,no_activity,[],11,4
10,187330,2011-04-25 23:44:25.393918,M007,OFF,,,2011-04-25 23:44:25.393918,,[],0,,no_activity,str,False,No_Activity,"[963, 271]",2011-04-25,23,night_before_midnight,mon,M007_OFF,0 days 00:00:03.113135,5,0,963,271,1,no_activity,[],11,4
