time,original_idx,date,sensor,state,activity,marker,datetime,activity_full,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,203100,2011-04-28 12:02:28.716793,M019,ON,,,2011-04-28 12:02:28.716793,,[],0,,no_activity,str,False,No_Activity,"[345, 806]",2011-04-28,12,afternoon,thu,M019_ON,0 days 00:00:01.287408,5,0,345,806,1,no_activity,[],10,2
2,203102,2011-04-28 12:02:32.583547,M015,ON,,,2011-04-28 12:02:32.583547,,[],0,,no_activity,str,False,No_Activity,"[231, 770]",2011-04-28,12,afternoon,thu,M015_ON,0 days 00:00:00.388840,5,0,231,770,1,no_activity,[],10,2
3,203103,2011-04-28 12:02:34.334769,M018,ON,,,2011-04-28 12:02:34.334769,,[],0,,no_activity,str,False,No_Activity,"[477, 743]",2011-04-28,12,afternoon,thu,M018_ON,0 days 00:00:01.751222,5,0,477,743,1,no_activity,[],10,2
4,203106,2011-04-28 12:02:37.544963,M021,ON,,,2011-04-28 12:02:37.544963,,[],0,,no_activity,str,False,No_Activity,"[648, 582]",2011-04-28,12,afternoon,thu,M021_ON,0 days 00:00:01.525554,5,0,648,582,1,no_activity,[],10,2
5,203107,2011-04-28 12:02:37.917028,M014,ON,,,2011-04-28 12:02:37.917028,,[],0,,no_activity,str,False,No_Activity,"[338, 614]",2011-04-28,12,afternoon,thu,M014_ON,0 days 00:00:00.372065,5,0,338,614,1,no_activity,[],10,2
6,203110,2011-04-28 12:02:40.005102,M014,ON,,,2011-04-28 12:02:40.005102,,[],0,,no_activity,str,False,No_Activity,"[338, 614]",2011-04-28,12,afternoon,thu,M014_ON,0 days 00:00:00.612525,5,0,338,614,1,no_activity,[],10,2
7,203113,2011-04-28 12:02:42.982705,M013,ON,,,2011-04-28 12:02:42.982705,,[],0,,no_activity,str,False,No_Activity,"[310, 410]",2011-04-28,12,afternoon,thu,M013_ON,0 days 00:00:00.599878,5,0,310,410,1,no_activity,[],10,2
8,203114,2011-04-28 12:02:43.362974,M020,ON,,,2011-04-28 12:02:43.362974,,[],0,,no_activity,str,False,No_Activity,"[377, 359]",2011-04-28,12,afternoon,thu,M020_ON,0 days 00:00:00.380269,5,0,377,359,1,no_activity,[],10,2
9,203115,2011-04-28 12:02:44.318256,M009,ON,,,2011-04-28 12:02:44.318256,,[],0,,no_activity,str,False,No_Activity,"[537, 339]",2011-04-28,12,afternoon,thu,M009_ON,0 days 00:00:00.955282,5,0,537,339,1,no_activity,[],10,2
10,203117,2011-04-28 12:02:46.377791,M010,ON,,,2011-04-28 12:02:46.377791,,[],0,,no_activity,str,False,No_Activity,"[537, 221]",2011-04-28,12,afternoon,thu,M010_ON,0 days 00:00:00.525342,5,0,537,221,1,no_activity,[],10,2
11,203118,2011-04-28 12:02:46.469429,M012,ON,,,2011-04-28 12:02:46.469429,,[],0,,no_activity,str,False,No_Activity,"[328, 210]",2011-04-28,12,afternoon,thu,M012_ON,0 days 00:00:00.091638,5,0,328,210,1,no_activity,[],10,2
