time,original_idx,date,sensor,state,activity,marker,datetime,activity_full,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,173615,2011-04-23 14:51:00.856665,M018,OFF,,,2011-04-23 14:51:00.856665,,[],0,,no_activity,str,False,No_Activity,"[477, 743]",2011-04-23,14,afternoon,sat,M018_OFF,0 days 00:00:00.065642,7,0,477,743,1,no_activity,[],6,3
2,173616,2011-04-23 14:51:01.851319,M013,ON,,,2011-04-23 14:51:01.851319,,[],0,,no_activity,str,False,No_Activity,"[310, 410]",2011-04-23,14,afternoon,sat,M013_ON,0 days 00:00:00.994654,7,0,310,410,1,no_activity,[],6,3
3,173617,2011-04-23 14:51:05.461295,M020,OFF,,,2011-04-23 14:51:05.461295,,[],0,,no_activity,str,False,No_Activity,"[377, 359]",2011-04-23,14,afternoon,sat,M020_OFF,0 days 00:00:03.609976,7,0,377,359,1,no_activity,[],6,3
4,173618,2011-04-23 14:51:07.013365,M013,OFF,,,2011-04-23 14:51:07.013365,,[],0,,no_activity,str,False,No_Activity,"[310, 410]",2011-04-23,14,afternoon,sat,M013_OFF,0 days 00:00:01.552070,7,0,310,410,1,no_activity,[],6,3
5,173619,2011-04-23 14:51:07.950025,M009,ON,Relax,begin,2011-04-23 14:51:07.950025,Relax begin,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-23,14,afternoon,sat,M009_ON,0 days 00:00:00.936660,7,0,537,339,1,Relax,['Relax'],6,3
6,173620,2011-04-23 14:51:08.015457,M020,ON,,,2011-04-23 14:51:08.015457,,['Relax'],1,Relax,Relax,str,False,Relax,"[377, 359]",2011-04-23,14,afternoon,sat,M020_ON,0 days 00:00:00.065432,7,0,377,359,1,Relax,['Relax'],6,3
7,173621,2011-04-23 14:51:12.942039,M020,OFF,,,2011-04-23 14:51:12.942039,,['Relax'],1,Relax,Relax,str,False,Relax,"[377, 359]",2011-04-23,14,afternoon,sat,M020_OFF,0 days 00:00:04.926582,7,0,377,359,1,Relax,['Relax'],6,3
8,173622,2011-04-23 14:51:15.860294,M009,OFF,,,2011-04-23 14:51:15.860294,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-23,14,afternoon,sat,M009_OFF,0 days 00:00:02.918255,7,0,537,339,1,Relax,['Relax'],6,3
9,173623,2011-04-23 14:51:37.89876,M009,ON,,,2011-04-23 14:51:37.898760,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-23,14,afternoon,sat,M009_ON,0 days 00:00:22.038466,7,0,537,339,1,Relax,['Relax'],6,3
10,173624,2011-04-23 14:51:41.969655,M009,OFF,,,2011-04-23 14:51:41.969655,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-23,14,afternoon,sat,M009_OFF,0 days 00:00:04.070895,7,0,537,339,1,Relax,['Relax'],6,3
