time,original_idx,date,sensor,state,activity,marker,datetime,activity_full,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,162769,2011-04-21 13:33:18.437485,M009,ON,,,2011-04-21 13:33:18.437485,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-21,13,afternoon,thu,M009_ON,0 days 00:00:03.256369,8,0,537,339,1,Relax,['Relax'],15,3
2,162771,2011-04-21 13:33:23.284377,M009,ON,,,2011-04-21 13:33:23.284377,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-21,13,afternoon,thu,M009_ON,0 days 00:00:01.532369,8,0,537,339,1,Relax,['Relax'],15,3
3,162773,2011-04-21 13:33:40.213107,M009,ON,,,2011-04-21 13:33:40.213107,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-21,13,afternoon,thu,M009_ON,0 days 00:00:12.283361,8,0,537,339,1,Relax,['Relax'],15,3
4,162775,2011-04-21 13:33:58.079588,M009,ON,,,2011-04-21 13:33:58.079588,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-21,13,afternoon,thu,M009_ON,0 days 00:00:11.520762,8,0,537,339,1,Relax,['Relax'],15,3
5,162776,2011-04-21 13:34:01.690057,M010,ON,,,2011-04-21 13:34:01.690057,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 221]",2011-04-21,13,afternoon,thu,M010_ON,0 days 00:00:03.610469,8,0,537,221,1,Relax,['Relax'],15,3
6,162777,2011-04-21 13:34:03.671693,M013,ON,,,2011-04-21 13:34:03.671693,,['Relax'],1,Relax,Relax,str,False,Relax,"[310, 410]",2011-04-21,13,afternoon,thu,M013_ON,0 days 00:00:01.981636,8,0,310,410,1,Relax,['Relax'],15,3
7,162780,2011-04-21 13:34:08.821732,M013,ON,,,2011-04-21 13:34:08.821732,,['Relax'],1,Relax,Relax,str,False,Relax,"[310, 410]",2011-04-21,13,afternoon,thu,M013_ON,0 days 00:00:00.386490,8,0,310,410,1,Relax,['Relax'],15,3
8,162782,2011-04-21 13:34:12.670932,M013,ON,,,2011-04-21 13:34:12.670932,,['Relax'],1,Relax,Relax,str,False,Relax,"[310, 410]",2011-04-21,13,afternoon,thu,M013_ON,0 days 00:00:01.548068,8,0,310,410,1,Relax,['Relax'],15,3
9,162784,2011-04-21 13:34:18.720797,M020,ON,,,2011-04-21 13:34:18.720797,,['Relax'],1,Relax,Relax,str,False,Relax,"[377, 359]",2011-04-21,13,afternoon,thu,M020_ON,0 days 00:00:01.082267,8,0,377,359,1,Relax,['Relax'],15,3
10,162785,2011-04-21 13:34:20.571823,M012,ON,,,2011-04-21 13:34:20.571823,,['Relax'],1,Relax,Relax,str,False,Relax,"[328, 210]",2011-04-21,13,afternoon,thu,M012_ON,0 days 00:00:01.851026,8,0,328,210,1,Relax,['Relax'],15,3
11,162786,2011-04-21 13:34:20.638039,M013,ON,,,2011-04-21 13:34:20.638039,,['Relax'],1,Relax,Relax,str,False,Relax,"[310, 410]",2011-04-21,13,afternoon,thu,M013_ON,0 days 00:00:00.066216,8,0,310,410,1,Relax,['Relax'],15,3
