time,original_idx,date,sensor,state,activity,marker,datetime,activity_full,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,132970,2011-04-17 19:45:55.932085,M009,ON,,,2011-04-17 19:45:55.932085,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-17,19,evening,sun,M009_ON,0 days 00:00:00.401674,4,0,537,339,1,Relax,['Relax'],1,1
2,132971,2011-04-17 19:45:57.19985,M012,ON,,,2011-04-17 19:45:57.199850,,['Relax'],1,Relax,Relax,str,False,Relax,"[328, 210]",2011-04-17,19,evening,sun,M012_ON,0 days 00:00:01.267765,4,0,328,210,1,Relax,['Relax'],1,1
3,132972,2011-04-17 19:45:58.412445,M010,OFF,,,2011-04-17 19:45:58.412445,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 221]",2011-04-17,19,evening,sun,M010_OFF,0 days 00:00:01.212595,4,0,537,221,1,Relax,['Relax'],1,1
4,132973,2011-04-17 19:45:58.520274,M009,OFF,,,2011-04-17 19:45:58.520274,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-17,19,evening,sun,M009_OFF,0 days 00:00:00.107829,4,0,537,339,1,Relax,['Relax'],1,1
5,132974,2011-04-17 19:45:59.37247,M012,OFF,,,2011-04-17 19:45:59.372470,,['Relax'],1,Relax,Relax,str,False,Relax,"[328, 210]",2011-04-17,19,evening,sun,M012_OFF,0 days 00:00:00.852196,4,0,328,210,1,Relax,['Relax'],1,1
6,132975,2011-04-17 19:45:59.914002,M010,ON,,,2011-04-17 19:45:59.914002,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 221]",2011-04-17,19,evening,sun,M010_ON,0 days 00:00:00.541532,4,0,537,221,1,Relax,['Relax'],1,1
7,132976,2011-04-17 19:45:59.980879,M009,ON,,,2011-04-17 19:45:59.980879,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-17,19,evening,sun,M009_ON,0 days 00:00:00.066877,4,0,537,339,1,Relax,['Relax'],1,1
8,132977,2011-04-17 19:46:03.570548,M009,OFF,,,2011-04-17 19:46:03.570548,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-17,19,evening,sun,M009_OFF,0 days 00:00:03.589669,4,0,537,339,1,Relax,['Relax'],1,1
9,132978,2011-04-17 19:46:04.376744,M010,OFF,,,2011-04-17 19:46:04.376744,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 221]",2011-04-17,19,evening,sun,M010_OFF,0 days 00:00:00.806196,4,0,537,221,1,Relax,['Relax'],1,1
10,132979,2011-04-17 19:46:11.45822,M009,ON,,,2011-04-17 19:46:11.458220,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-17,19,evening,sun,M009_ON,0 days 00:00:07.081476,4,0,537,339,1,Relax,['Relax'],1,1
11,132980,2011-04-17 19:46:13.790876,M009,OFF,,,2011-04-17 19:46:13.790876,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-17,19,evening,sun,M009_OFF,0 days 00:00:02.332656,4,0,537,339,1,Relax,['Relax'],1,1
12,132981,2011-04-17 19:46:14.179229,M012,ON,,,2011-04-17 19:46:14.179229,,['Relax'],1,Relax,Relax,str,False,Relax,"[328, 210]",2011-04-17,19,evening,sun,M012_ON,0 days 00:00:00.388353,4,0,328,210,1,Relax,['Relax'],1,1
13,132982,2011-04-17 19:46:14.568735,M009,ON,,,2011-04-17 19:46:14.568735,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-17,19,evening,sun,M009_ON,0 days 00:00:00.389506,4,0,537,339,1,Relax,['Relax'],1,1
14,132983,2011-04-17 19:46:15.812103,M009,OFF,,,2011-04-17 19:46:15.812103,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-17,19,evening,sun,M009_OFF,0 days 00:00:01.243368,4,0,537,339,1,Relax,['Relax'],1,1
15,132984,2011-04-17 19:46:15.948871,M012,OFF,,,2011-04-17 19:46:15.948871,,['Relax'],1,Relax,Relax,str,False,Relax,"[328, 210]",2011-04-17,19,evening,sun,M012_OFF,0 days 00:00:00.136768,4,0,328,210,1,Relax,['Relax'],1,1
16,132985,2011-04-17 19:46:16.868943,M009,ON,,,2011-04-17 19:46:16.868943,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-17,19,evening,sun,M009_ON,0 days 00:00:00.920072,4,0,537,339,1,Relax,['Relax'],1,1
17,132986,2011-04-17 19:46:16.934712,M012,ON,,,2011-04-17 19:46:16.934712,,['Relax'],1,Relax,Relax,str,False,Relax,"[328, 210]",2011-04-17,19,evening,sun,M012_ON,0 days 00:00:00.065769,4,0,328,210,1,Relax,['Relax'],1,1
18,132987,2011-04-17 19:46:17.718208,M009,OFF,,,2011-04-17 19:46:17.718208,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-17,19,evening,sun,M009_OFF,0 days 00:00:00.783496,4,0,537,339,1,Relax,['Relax'],1,1
19,132988,2011-04-17 19:46:18.564832,M012,OFF,,,2011-04-17 19:46:18.564832,,['Relax'],1,Relax,Relax,str,False,Relax,"[328, 210]",2011-04-17,19,evening,sun,M012_OFF,0 days 00:00:00.846624,4,0,328,210,1,Relax,['Relax'],1,1
20,132989,2011-04-17 19:46:21.690905,M009,ON,,,2011-04-17 19:46:21.690905,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-17,19,evening,sun,M009_ON,0 days 00:00:03.126073,4,0,537,339,1,Relax,['Relax'],1,1
