time,original_idx,date,sensor,state,activity,marker,datetime,activity_full,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,128110,2011-04-17 12:56:31.988778,M022,ON,,,2011-04-17 12:56:31.988778,,['Meal_Preparation'],1,Meal_Preparation,Meal_Preparation,str,False,Cook,"[887, 581]",2011-04-17,12,afternoon,sun,M022_ON,0 days 00:00:00.524351,4,0,887,581,1,Meal_Preparation,['Meal_Preparation'],5,1
2,128113,2011-04-17 12:56:33.541743,M021,ON,,,2011-04-17 12:56:33.541743,,['Meal_Preparation'],1,Meal_Preparation,Meal_Preparation,str,False,Cook,"[648, 582]",2011-04-17,12,afternoon,sun,M021_ON,0 days 00:00:00.946640,4,0,648,582,1,Meal_Preparation,['Meal_Preparation'],5,1
3,128114,2011-04-17 12:56:34.591503,M013,ON,,,2011-04-17 12:56:34.591503,,['Meal_Preparation'],1,Meal_Preparation,Meal_Preparation,str,False,Cook,"[310, 410]",2011-04-17,12,afternoon,sun,M013_ON,0 days 00:00:01.049760,4,0,310,410,1,Meal_Preparation,['Meal_Preparation'],5,1
4,128115,2011-04-17 12:56:36.093788,M020,ON,,,2011-04-17 12:56:36.093788,,['Meal_Preparation'],1,Meal_Preparation,Meal_Preparation,str,False,Cook,"[377, 359]",2011-04-17,12,afternoon,sun,M020_ON,0 days 00:00:01.502285,4,0,377,359,1,Meal_Preparation,['Meal_Preparation'],5,1
5,128117,2011-04-17 12:56:37.70823,D004,OPEN,,,2011-04-17 12:56:37.708230,,['Meal_Preparation'],1,Meal_Preparation,Meal_Preparation,str,False,Cook,"[902, 961]",2011-04-17,12,afternoon,sun,D004_OPEN,0 days 00:00:01.225662,4,0,902,961,1,Meal_Preparation,['Meal_Preparation'],5,1
6,128121,2011-04-17 12:56:39.764347,M014,ON,,,2011-04-17 12:56:39.764347,,['Meal_Preparation'],1,Meal_Preparation,Meal_Preparation,str,False,Cook,"[338, 614]",2011-04-17,12,afternoon,sun,M014_ON,0 days 00:00:00.901370,4,0,338,614,1,Meal_Preparation,['Meal_Preparation'],5,1
7,128122,2011-04-17 12:56:39.830125,M013,ON,,,2011-04-17 12:56:39.830125,,['Meal_Preparation'],1,Meal_Preparation,Meal_Preparation,str,False,Cook,"[310, 410]",2011-04-17,12,afternoon,sun,M013_ON,0 days 00:00:00.065778,4,0,310,410,1,Meal_Preparation,['Meal_Preparation'],5,1
8,128123,2011-04-17 12:56:40.264357,M030,ON,,,2011-04-17 12:56:40.264357,,['Meal_Preparation'],1,Meal_Preparation,Meal_Preparation,str,False,Cook,"[904, 936]",2011-04-17,12,afternoon,sun,M030_ON,0 days 00:00:00.434232,4,0,904,936,1,Meal_Preparation,['Meal_Preparation'],5,1
9,128125,2011-04-17 12:56:42.22849,D004,CLOSE,,,2011-04-17 12:56:42.228490,,['Meal_Preparation'],1,Meal_Preparation,Meal_Preparation,str,False,Cook,"[902, 961]",2011-04-17,12,afternoon,sun,D004_CLOSE,0 days 00:00:00.066478,4,0,902,961,1,Meal_Preparation,['Meal_Preparation'],5,1
10,128127,2011-04-17 12:56:44.274045,M018,ON,,,2011-04-17 12:56:44.274045,,['Meal_Preparation'],1,Meal_Preparation,Meal_Preparation,str,False,Cook,"[477, 743]",2011-04-17,12,afternoon,sun,M018_ON,0 days 00:00:00.594305,4,0,477,743,1,Meal_Preparation,['Meal_Preparation'],5,1
