time,original_idx,date,sensor,state,activity,marker,datetime,activity_full,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,157069,2011-04-20 07:47:09.054096,M025,ON,,,2011-04-20 07:47:09.054096,,['Respirate'],1,Respirate,Respirate,str,False,Other,"[1327, 738]",2011-04-20,7,early_morning,wed,M025_ON,0 days 00:00:48.546167,1,0,1327,738,1,Respirate,['Respirate'],16,3
2,157071,2011-04-20 07:47:56.951578,M025,ON,,,2011-04-20 07:47:56.951578,,['Respirate'],1,Respirate,Respirate,str,False,Other,"[1327, 738]",2011-04-20,7,early_morning,wed,M025_ON,0 days 00:00:44.651037,1,0,1327,738,1,Respirate,['Respirate'],16,3
3,157073,2011-04-20 07:48:02.781468,M025,ON,,,2011-04-20 07:48:02.781468,,['Respirate'],1,Respirate,Respirate,str,False,Other,"[1327, 738]",2011-04-20,7,early_morning,wed,M025_ON,0 days 00:00:03.265742,1,0,1327,738,1,Respirate,['Respirate'],16,3
4,157075,2011-04-20 07:48:47.662034,M025,ON,,,2011-04-20 07:48:47.662034,,['Respirate'],1,Respirate,Respirate,str,False,Other,"[1327, 738]",2011-04-20,7,early_morning,wed,M025_ON,0 days 00:00:43.119327,1,0,1327,738,1,Respirate,['Respirate'],16,3
5,157076,2011-04-20 07:48:48.721436,M027,ON,,,2011-04-20 07:48:48.721436,,['Respirate'],1,Respirate,Respirate,str,False,Other,"[1223, 823]",2011-04-20,7,early_morning,wed,M027_ON,0 days 00:00:01.059402,1,0,1223,823,1,Respirate,['Respirate'],16,3
6,157077,2011-04-20 07:48:51.185171,M026,ON,,,2011-04-20 07:48:51.185171,,['Respirate'],1,Respirate,Respirate,str,False,Other,"[1254, 883]",2011-04-20,7,early_morning,wed,M026_ON,0 days 00:00:02.463735,1,0,1254,883,1,Respirate,['Respirate'],16,3
7,157081,2011-04-20 07:49:12.178419,M025,ON,,,2011-04-20 07:49:12.178419,,['Respirate'],1,Respirate,Respirate,str,False,Other,"[1327, 738]",2011-04-20,7,early_morning,wed,M025_ON,0 days 00:00:15.215487,1,0,1327,738,1,Respirate,['Respirate'],16,3
8,157083,2011-04-20 07:49:20.049049,M025,ON,,,2011-04-20 07:49:20.049049,,['Respirate'],1,Respirate,Respirate,str,False,Other,"[1327, 738]",2011-04-20,7,early_morning,wed,M025_ON,0 days 00:00:06.133547,1,0,1327,738,1,Respirate,['Respirate'],16,3
9,157085,2011-04-20 07:49:27.922159,M025,ON,,,2011-04-20 07:49:27.922159,,['Respirate'],1,Respirate,Respirate,str,False,Other,"[1327, 738]",2011-04-20,7,early_morning,wed,M025_ON,0 days 00:00:03.562697,1,0,1327,738,1,Respirate,['Respirate'],16,3
10,157086,2011-04-20 07:49:35.482122,M026,ON,,,2011-04-20 07:49:35.482122,,['Respirate'],1,Respirate,Respirate,str,False,Other,"[1254, 883]",2011-04-20,7,early_morning,wed,M026_ON,0 days 00:00:07.559963,1,0,1254,883,1,Respirate,['Respirate'],16,3
